areaNm,daywkDivNm,touNum,baseYmd
전라남도,수요일,265916.0,2022-04-20
경상북도,수요일,364528.5,2022-04-20
경상남도,수요일,323116.5,2022-04-20
제주특별자치도,수요일,182511.0,2022-04-20
서울특별시,목요일,1582381.5,2022-04-21
부산광역시,목요일,298781.0,2022-04-21
대구광역시,목요일,207693.5,2022-04-21
인천광역시,목요일,398443.5,2022-04-21
광주광역시,목요일,134627.5,2022-04-21
대전광역시,목요일,168588.0,2022-04-21
울산광역시,목요일,107817.5,2022-04-21
세종특별자치시,목요일,68148.5,2022-04-21
경기도,목요일,1663557.0,2022-04-21
강원도,목요일,341971.0,2022-04-21
충청북도,목요일,250754.0,2022-04-21
충청남도,목요일,358876.0,2022-04-21
전라북도,목요일,178808.0,2022-04-21
전라남도,목요일,268089.5,2022-04-21
경상북도,목요일,363566.0,2022-04-21
경상남도,목요일,325027.5,2022-04-21
제주특별자치도,목요일,186840.5,2022-04-21
서울특별시,금요일,1708119.0,2022-04-22
부산광역시,금요일,360216.5,2022-04-22
대구광역시,금요일,251352.5,2022-04-22
인천광역시,금요일,437153.5,2022-04-22
광주광역시,금요일,159936.0,2022-04-22
대전광역시,금요일,198901.5,2022-04-22
울산광역시,금요일,122038.0,2022-04-22
세종특별자치시,금요일,77161.0,2022-04-22
경기도,금요일,1793900.5,2022-04-22
강원도,금요일,424242.0,2022-04-22
충청북도,금요일,291574.5,2022-04-22
충청남도,금요일,417053.0,2022-04-22
전라북도,금요일,217927.5,2022-04-22
전라남도,금요일,313271.0,2022-04-22
경상북도,금요일,434686.0,2022-04-22
경상남도,금요일,385451.5,2022-04-22
제주특별자치도,금요일,195163.5,2022-04-22
서울특별시,토요일,2001786.5,2022-04-23
부산광역시,토요일,479759.0,2022-04-23
대구광역시,토요일,343756.0,2022-04-23
인천광역시,토요일,615667.5,2022-04-23
광주광역시,토요일,206073.0,2022-04-23
대전광역시,토요일,275887.5,2022-04-23
울산광역시,토요일,158539.5,2022-04-23
세종특별자치시,토요일,102809.0,2022-04-23
경기도,토요일,2393748.0,2022-04-23
강원도,토요일,644927.5,2022-04-23
충청북도,토요일,426807.5,2022-04-23
충청남도,토요일,673417.5,2022-04-23
전라북도,토요일,333518.5,2022-04-23
전라남도,토요일,468951.0,2022-04-23
경상북도,토요일,646275.0,2022-04-23
경상남도,토요일,558638.5,2022-04-23
제주특별자치도,토요일,200025.0,2022-04-23
서울특별시,일요일,1662818.5,2022-04-24
부산광역시,일요일,443432.5,2022-04-24
대구광역시,일요일,299257.0,2022-04-24
인천광역시,일요일,544176.5,2022-04-24
광주광역시,일요일,177170.0,2022-04-24
대전광역시,일요일,236197.5,2022-04-24
울산광역시,일요일,153895.0,2022-04-24
세종특별자치시,일요일,86548.0,2022-04-24
경기도,일요일,2181196.5,2022-04-24
강원도,일요일,592991.0,2022-04-24
충청북도,일요일,395017.0,2022-04-24
충청남도,일요일,618765.0,2022-04-24
전라북도,일요일,307408.5,2022-04-24
전라남도,일요일,457551.5,2022-04-24
경상북도,일요일,643212.5,2022-04-24
경상남도,일요일,553574.0,2022-04-24
제주특별자치도,일요일,195317.5,2022-04-24
서울특별시,월요일,1551417.0,2022-04-25
부산광역시,월요일,313379.5,2022-04-25
대구광역시,월요일,212772.0,2022-04-25
인천광역시,월요일,400928.5,2022-04-25
광주광역시,월요일,135299.5,2022-04-25
대전광역시,월요일,170744.0,2022-04-25
울산광역시,월요일,108752.0,2022-04-25
세종특별자치시,월요일,65446.5,2022-04-25
경기도,월요일,1651097.0,2022-04-25
강원도,월요일,361648.0,2022-04-25
충청북도,월요일,246459.5,2022-04-25
충청남도,월요일,353461.5,2022-04-25
전라북도,월요일,178822.0,2022-04-25
전라남도,월요일,257449.5,2022-04-25
경상북도,월요일,361476.5,2022-04-25
경상남도,월요일,333900.0,2022-04-25
제주특별자치도,월요일,186091.5,2022-04-25
서울특별시,화요일,1605961.0,2022-04-26
부산광역시,화요일,293982.5,2022-04-26
대구광역시,화요일,207361.0,2022-04-26
인천광역시,화요일,405090.0,2022-04-26
광주광역시,화요일,133168.0,2022-04-26
대전광역시,화요일,172084.5,2022-04-26
울산광역시,화요일,101626.0,2022-04-26
세종특별자치시,화요일,65404.5,2022-04-26
경기도,화요일,1679916.0,2022-04-26
강원도,화요일,337060.5,2022-04-26
충청북도,화요일,239319.5,2022-04-26
충청남도,화요일,341194.0,2022-04-26
전라북도,화요일,167013.0,2022-04-26
전라남도,화요일,234808.0,2022-04-26
경상북도,화요일,332297.0,2022-04-26
경상남도,화요일,303401.0,2022-04-26
제주특별자치도,화요일,178174.5,2022-04-26
서울특별시,수요일,1663326.0,2022-04-27
부산광역시,수요일,320561.5,2022-04-27
대구광역시,수요일,214399.5,2022-04-27
인천광역시,수요일,423881.5,2022-04-27
광주광역시,수요일,136892.0,2022-04-27
대전광역시,수요일,177758.0,2022-04-27
울산광역시,수요일,113603.0,2022-04-27
세종특별자치시,수요일,71263.5,2022-04-27
경기도,수요일,1737120.0,2022-04-27
강원도,수요일,352943.5,2022-04-27
충청북도,수요일,259808.5,2022-04-27
충청남도,수요일,372704.5,2022-04-27
전라북도,수요일,181884.5,2022-04-27
전라남도,수요일,273808.5,2022-04-27
경상북도,수요일,369876.5,2022-04-27
경상남도,수요일,347434.5,2022-04-27
제주특별자치도,수요일,180960.5,2022-04-27
서울특별시,목요일,1704339.0,2022-04-28
부산광역시,목요일,333448.5,2022-04-28
대구광역시,목요일,220489.5,2022-04-28
인천광역시,목요일,430517.5,2022-04-28
광주광역시,목요일,140833.0,2022-04-28
대전광역시,목요일,184751.0,2022-04-28
울산광역시,목요일,118762.0,2022-04-28
세종특별자치시,목요일,73206.0,2022-04-28
경기도,목요일,1783281.5,2022-04-28
강원도,목요일,361133.5,2022-04-28
충청북도,목요일,267036.0,2022-04-28
충청남도,목요일,389592.0,2022-04-28
전라북도,목요일,189003.5,2022-04-28
전라남도,목요일,281967.0,2022-04-28
경상북도,목요일,381034.5,2022-04-28
경상남도,목요일,359002.0,2022-04-28
제주특별자치도,목요일,184516.5,2022-04-28
서울특별시,금요일,1854611.5,2022-04-29
부산광역시,금요일,377433.0,2022-04-29
대구광역시,금요일,262843.0,2022-04-29
인천광역시,금요일,473784.5,2022-04-29
광주광역시,금요일,170033.5,2022-04-29
대전광역시,금요일,214224.5,2022-04-29
울산광역시,금요일,124656.0,2022-04-29
세종특별자치시,금요일,80857.0,2022-04-29
경기도,금요일,1917216.0,2022-04-29
강원도,금요일,438945.5,2022-04-29
충청북도,금요일,305137.0,2022-04-29
충청남도,금요일,443723.0,2022-04-29
전라북도,금요일,228963.0,2022-04-29
전라남도,금요일,309802.5,2022-04-29
경상북도,금요일,429912.0,2022-04-29
경상남도,금요일,392665.0,2022-04-29
제주특별자치도,금요일,185584.0,2022-04-29
서울특별시,토요일,2166657.5,2022-04-30
부산광역시,토요일,522123.0,2022-04-30
대구광역시,토요일,349335.0,2022-04-30
인천광역시,토요일,658490.0,2022-04-30
광주광역시,토요일,224441.0,2022-04-30
대전광역시,토요일,292425.0,2022-04-30
울산광역시,토요일,168539.0,2022-04-30
세종특별자치시,토요일,107072.0,2022-04-30
경기도,토요일,2515807.0,2022-04-30
강원도,토요일,677414.5,2022-04-30
충청북도,토요일,452886.0,2022-04-30
충청남도,토요일,727646.5,2022-04-30
전라북도,토요일,351662.5,2022-04-30
전라남도,토요일,474026.0,2022-04-30
경상북도,토요일,665080.5,2022-04-30
경상남도,토요일,604040.5,2022-04-30
제주특별자치도,토요일,186921.0,2022-04-30
서울특별시,일요일,1462076.0,2022-05-01
부산광역시,일요일,407750.0,2022-05-01
대구광역시,일요일,264068.0,2022-05-01
인천광역시,일요일,475674.5,2022-05-01
광주광역시,일요일,156303.0,2022-05-01
대전광역시,일요일,222358.5,2022-05-01
울산광역시,일요일,136353.0,2022-05-01
세종특별자치시,일요일,83398.0,2022-05-01
경기도,일요일,1856550.5,2022-05-01
강원도,일요일,511724.5,2022-05-01
충청북도,일요일,360790.5,2022-05-01
충청남도,일요일,585123.0,2022-05-01
전라북도,일요일,288620.5,2022-05-01
전라남도,일요일,407893.5,2022-05-01
경상북도,일요일,577115.0,2022-05-01
경상남도,일요일,518304.5,2022-05-01
제주특별자치도,일요일,155935.5,2022-05-01
서울특별시,월요일,1191039.5,2022-05-02
부산광역시,월요일,255818.5,2022-05-02
대구광역시,월요일,171888.5,2022-05-02
인천광역시,월요일,287773.5,2022-05-02
광주광역시,월요일,107061.5,2022-05-02
대전광역시,월요일,146125.0,2022-05-02
울산광역시,월요일,86142.0,2022-05-02
세종특별자치시,월요일,53578.0,2022-05-02
경기도,월요일,1193496.5,2022-05-02
강원도,월요일,255052.0,2022-05-02
충청북도,월요일,201684.0,2022-05-02
충청남도,월요일,295603.0,2022-05-02
전라북도,월요일,149905.0,2022-05-02
전라남도,월요일,214270.0,2022-05-02
경상북도,월요일,300076.0,2022-05-02
경상남도,월요일,271621.0,2022-05-02
제주특별자치도,월요일,147063.0,2022-05-02
서울특별시,화요일,1256605.0,2022-05-03
부산광역시,화요일,260431.5,2022-05-03
대구광역시,화요일,175945.0,2022-05-03
인천광역시,화요일,299670.0,2022-05-03
광주광역시,화요일,109644.5,2022-05-03
대전광역시,화요일,150640.0,2022-05-03
울산광역시,화요일,93513.0,2022-05-03
세종특별자치시,화요일,58779.0,2022-05-03
경기도,화요일,1262019.5,2022-05-03
강원도,화요일,252462.0,2022-05-03
충청북도,화요일,218116.5,2022-05-03
충청남도,화요일,307013.0,2022-05-03
전라북도,화요일,152708.5,2022-05-03
전라남도,화요일,224682.5,2022-05-03
경상북도,화요일,314835.5,2022-05-03
경상남도,화요일,285677.0,2022-05-03
제주특별자치도,화요일,143696.0,2022-05-03
서울특별시,수요일,1424090.5,2022-05-04
부산광역시,수요일,309820.0,2022-05-04
대구광역시,수요일,215281.5,2022-05-04
인천광역시,수요일,351218.0,2022-05-04
광주광역시,수요일,138355.0,2022-05-04
대전광역시,수요일,179728.5,2022-05-04
울산광역시,수요일,107138.5,2022-05-04
세종특별자치시,수요일,69093.5,2022-05-04
경기도,수요일,1450638.0,2022-05-04
강원도,수요일,334645.5,2022-05-04
충청북도,수요일,264113.5,2022-05-04
충청남도,수요일,380674.0,2022-05-04
전라북도,수요일,192570.0,2022-05-04
전라남도,수요일,267550.5,2022-05-04
경상북도,수요일,388752.0,2022-05-04
경상남도,수요일,340567.5,2022-05-04
제주특별자치도,수요일,152236.0,2022-05-04
서울특별시,목요일,1529531.5,2022-05-05
부산광역시,목요일,475860.0,2022-05-05
대구광역시,목요일,298606.0,2022-05-05
인천광역시,목요일,529032.0,2022-05-05
광주광역시,목요일,184989.0,2022-05-05
대전광역시,목요일,242868.5,2022-05-05
울산광역시,목요일,156401.0,2022-05-05
세종특별자치시,목요일,101874.5,2022-05-05
경기도,목요일,2064965.0,2022-05-05
강원도,목요일,631081.5,2022-05-05
충청북도,목요일,407708.0,2022-05-05
충청남도,목요일,658990.5,2022-05-05
전라북도,목요일,359740.5,2022-05-05
전라남도,목요일,523460.0,2022-05-05
경상북도,목요일,683854.5,2022-05-05
경상남도,목요일,591223.5,2022-05-05
제주특별자치도,목요일,167681.5,2022-05-05
서울특별시,금요일,1616716.5,2022-05-06
부산광역시,금요일,498634.5,2022-05-06
대구광역시,금요일,318752.0,2022-05-06
인천광역시,금요일,453124.0,2022-05-06
광주광역시,금요일,197792.0,2022-05-06
대전광역시,금요일,251814.5,2022-05-06
울산광역시,금요일,154990.5,2022-05-06
세종특별자치시,금요일,86842.0,2022-05-06
경기도,금요일,1782567.5,2022-05-06
강원도,금요일,665973.0,2022-05-06
충청북도,금요일,389182.5,2022-05-06
충청남도,금요일,585088.0,2022-05-06
전라북도,금요일,351456.0,2022-05-06
전라남도,금요일,475699.0,2022-05-06
경상북도,금요일,639425.5,2022-05-06
경상남도,금요일,558862.5,2022-05-06
제주특별자치도,금요일,174041.0,2022-05-06
서울특별시,토요일,1882758.5,2022-05-07
부산광역시,토요일,614418.0,2022-05-07
대구광역시,토요일,398954.5,2022-05-07
인천광역시,토요일,610904.0,2022-05-07
광주광역시,토요일,244594.0,2022-05-07
대전광역시,토요일,332955.0,2022-05-07
울산광역시,토요일,193602.5,2022-05-07
세종특별자치시,토요일,114233.0,2022-05-07
경기도,토요일,2338910.0,2022-05-07
강원도,토요일,785865.5,2022-05-07
충청북도,토요일,539836.5,2022-05-07
충청남도,토요일,822188.5,2022-05-07
전라북도,토요일,476770.0,2022-05-07
전라남도,토요일,628239.5,2022-05-07
경상북도,토요일,881573.0,2022-05-07
경상남도,토요일,744870.0,2022-05-07
제주특별자치도,토요일,174097.0,2022-05-07
서울특별시,일요일,1590652.0,2022-05-08
부산광역시,일요일,511378.0,2022-05-08
대구광역시,일요일,335961.5,2022-05-08
인천광역시,일요일,544418.0,2022-05-08
광주광역시,일요일,200574.5,2022-05-08
대전광역시,일요일,281806.0,2022-05-08
울산광역시,일요일,174744.5,2022-05-08
세종특별자치시,일요일,100047.5,2022-05-08
경기도,일요일,2205245.0,2022-05-08
강원도,일요일,590082.5,2022-05-08
충청북도,일요일,482328.0,2022-05-08
충청남도,일요일,724563.0,2022-05-08
전라북도,일요일,395328.5,2022-05-08
전라남도,일요일,547844.5,2022-05-08
경상북도,일요일,821198.0,2022-05-08
경상남도,일요일,685867.0,2022-05-08
제주특별자치도,일요일,160156.5,2022-05-08
서울특별시,월요일,1309623.0,2022-05-09
부산광역시,월요일,292988.5,2022-05-09
대구광역시,월요일,198866.5,2022-05-09
인천광역시,월요일,324240.0,2022-05-09
광주광역시,월요일,128002.0,2022-05-09
대전광역시,월요일,165522.0,2022-05-09
울산광역시,월요일,102844.0,2022-05-09
세종특별자치시,월요일,60623.5,2022-05-09
경기도,월요일,1335705.0,2022-05-09
강원도,월요일,294878.5,2022-05-09
충청북도,월요일,234752.0,2022-05-09
충청남도,월요일,328688.5,2022-05-09
전라북도,월요일,169883.0,2022-05-09
전라남도,월요일,237681.5,2022-05-09
경상북도,월요일,339101.0,2022-05-09
경상남도,월요일,312242.0,2022-05-09
제주특별자치도,월요일,151917.5,2022-05-09
서울특별시,화요일,1379710.5,2022-05-10
부산광역시,화요일,285029.5,2022-05-10
대구광역시,화요일,190820.0,2022-05-10
인천광역시,화요일,329518.0,2022-05-10
광주광역시,화요일,122601.5,2022-05-10
대전광역시,화요일,163838.5,2022-05-10
울산광역시,화요일,104002.5,2022-05-10
세종특별자치시,화요일,61876.5,2022-05-10
경기도,화요일,1357769.0,2022-05-10
강원도,화요일,278432.0,2022-05-10
충청북도,화요일,235655.0,2022-05-10
충청남도,화요일,326882.5,2022-05-10
전라북도,화요일,162141.0,2022-05-10
전라남도,화요일,239172.5,2022-05-10
경상북도,화요일,335209.0,2022-05-10
경상남도,화요일,309106.0,2022-05-10
제주특별자치도,화요일,147273.0,2022-05-10
서울특별시,수요일,1396472.0,2022-05-11
부산광역시,수요일,288536.5,2022-05-11
대구광역시,수요일,196017.5,2022-05-11
인천광역시,수요일,338086.0,2022-05-11
광주광역시,수요일,124218.5,2022-05-11
대전광역시,수요일,164626.0,2022-05-11
울산광역시,수요일,102847.5,2022-05-11
세종특별자치시,수요일,63668.5,2022-05-11
경기도,수요일,1376994.5,2022-05-11
강원도,수요일,278271.0,2022-05-11
충청북도,수요일,235802.0,2022-05-11
충청남도,수요일,327117.0,2022-05-11
전라북도,수요일,161605.5,2022-05-11
전라남도,수요일,240698.5,2022-05-11
경상북도,수요일,335251.0,2022-05-11
