areaNm,touNum,baseYmd,AccumulateCovid19,increase,localIncrease,CovidForeigner
부산광역시,560717.5,2022-08-14,1281110.0,7008.0,6999.0,9.0
대구광역시,350756.0,2022-08-14,892424.0,5636.0,5619.0,17.0
인천광역시,586008.5,2022-08-14,1240825.0,6071.0,5962.0,109.0
광주광역시,209156.5,2022-08-14,620367.0,4486.0,4463.0,23.0
대전광역시,245332.5,2022-08-14,607484.0,4112.0,4073.0,39.0
울산광역시,196227.5,2022-08-14,463816.0,2813.0,2808.0,5.0
세종특별자치시,77332.5,2022-08-14,164543.0,1049.0,1044.0,5.0
경기도,2120468.0,2022-08-14,5782202.0,29229.0,29193.0,36.0
강원도,959787.5,2022-08-14,620479.0,3463.0,3447.0,16.0
충청북도,444570.0,2022-08-14,657087.0,4299.0,4269.0,30.0
충청남도,709894.5,2022-08-14,845830.0,5599.0,5581.0,18.0
전라북도,469843.5,2022-08-14,710430.0,5103.0,5084.0,19.0
전라남도,650860.0,2022-08-14,693016.0,5026.0,5014.0,12.0
경상북도,878325.0,2022-08-14,933103.0,6458.0,6415.0,43.0
경상남도,765009.0,2022-08-14,1272359.0,7715.0,7684.0,31.0
제주특별자치도,234979.5,2022-08-14,294101.0,1913.0,1897.0,16.0
서울특별시,1320945.5,2022-08-15,4272669.0,8246.0,8239.0,7.0
부산광역시,477795.5,2022-08-15,1284039.0,2929.0,2926.0,3.0
대구광역시,297668.0,2022-08-15,895462.0,3038.0,3027.0,11.0
인천광역시,479258.5,2022-08-15,1243807.0,2982.0,2885.0,97.0
광주광역시,175934.5,2022-08-15,623081.0,2714.0,2693.0,21.0
대전광역시,213062.5,2022-08-15,609747.0,2263.0,2233.0,30.0
울산광역시,158473.0,2022-08-15,465411.0,1595.0,1590.0,5.0
세종특별자치시,77794.5,2022-08-15,165065.0,522.0,514.0,8.0
경기도,1835466.5,2022-08-15,5798289.0,16087.0,16058.0,29.0
강원도,742500.5,2022-08-15,622848.0,2369.0,2355.0,14.0
충청북도,381363.5,2022-08-15,659329.0,2242.0,2229.0,13.0
충청남도,584048.5,2022-08-15,848673.0,2843.0,2813.0,30.0
전라북도,367377.5,2022-08-15,712883.0,2453.0,2441.0,12.0
전라남도,514598.0,2022-08-15,695798.0,2782.0,2775.0,7.0
경상북도,706478.5,2022-08-15,936687.0,3584.0,3543.0,41.0
경상남도,587492.5,2022-08-15,1276294.0,3935.0,3893.0,42.0
제주특별자치도,223937.0,2022-08-15,295574.0,1473.0,1468.0,5.0
서울특별시,1549061.5,2022-08-21,4404221.0,16743.0,16720.0,23.0
부산광역시,450362.5,2022-08-21,1337019.0,6832.0,6828.0,4.0
대구광역시,293072.5,2022-08-21,940816.0,6435.0,6421.0,14.0
인천광역시,516036.5,2022-08-21,1284760.0,5428.0,5368.0,60.0
광주광역시,168647.5,2022-08-21,652152.0,4032.0,4008.0,24.0
대전광역시,225263.5,2022-08-21,637490.0,3772.0,3744.0,28.0
울산광역시,153013.0,2022-08-21,484747.0,2863.0,2856.0,7.0
세종특별자치시,76681.5,2022-08-21,171832.0,954.0,950.0,4.0
경기도,1990425.5,2022-08-21,5998003.0,25604.0,25578.0,26.0
강원도,685359.5,2022-08-21,647421.0,3030.0,3011.0,19.0
충청북도,379008.0,2022-08-21,687332.0,3794.0,3777.0,17.0
충청남도,565159.0,2022-08-21,884890.0,5186.0,5148.0,38.0
전라북도,318671.5,2022-08-21,745351.0,4727.0,4705.0,22.0
전라남도,417763.5,2022-08-21,731129.0,5057.0,5043.0,14.0
경상북도,663204.5,2022-08-21,981419.0,6939.0,6906.0,33.0
경상남도,539777.0,2022-08-21,1332140.0,7602.0,7565.0,37.0
제주특별자치도,199829.0,2022-08-21,307031.0,1934.0,1920.0,14.0
서울특별시,1457659.0,2022-08-22,4411616.0,7395.0,7376.0,19.0
부산광역시,348827.5,2022-08-22,1339753.0,2734.0,2730.0,4.0
대구광역시,238924.0,2022-08-22,944389.0,3573.0,3565.0,8.0
인천광역시,394544.5,2022-08-22,1287874.0,3114.0,3008.0,106.0
광주광역시,145166.0,2022-08-22,654813.0,2661.0,2646.0,15.0
대전광역시,178402.0,2022-08-22,639545.0,2055.0,2026.0,29.0
울산광역시,116357.5,2022-08-22,486029.0,1282.0,1280.0,2.0
세종특별자치시,63983.5,2022-08-22,172307.0,475.0,470.0,5.0
경기도,1539926.5,2022-08-22,6013003.0,15000.0,14976.0,24.0
강원도,425785.5,2022-08-22,649556.0,2135.0,2126.0,9.0
충청북도,260900.5,2022-08-22,689358.0,2026.0,2014.0,12.0
충청남도,366124.5,2022-08-22,887367.0,2477.0,2453.0,24.0
전라북도,207273.5,2022-08-22,747879.0,2528.0,2510.0,18.0
전라남도,288844.5,2022-08-22,733762.0,2633.0,2618.0,15.0
경상북도,422236.5,2022-08-22,985191.0,3772.0,3736.0,36.0
경상남도,360482.5,2022-08-22,1335928.0,3788.0,3763.0,25.0
제주특별자치도,199178.0,2022-08-22,308385.0,1354.0,1343.0,11.0
서울특별시,1507852.5,2022-08-23,4437282.0,25679.0,25644.0,35.0
부산광역시,350318.5,2022-08-23,1350436.0,10689.0,10680.0,9.0
대구광역시,239708.0,2022-08-23,953024.0,8639.0,8620.0,19.0
인천광역시,401912.0,2022-08-23,1295992.0,8199.0,8098.0,101.0
광주광역시,145747.0,2022-08-23,658984.0,4171.0,4147.0,24.0
대전광역시,180624.5,2022-08-23,644755.0,5210.0,5176.0,34.0
울산광역시,118338.5,2022-08-23,489392.0,3367.0,3358.0,9.0
세종특별자치시,64890.0,2022-08-23,173555.0,1248.0,1234.0,14.0
경기도,1580635.0,2022-08-23,6050221.0,37242.0,37202.0,40.0
강원도,396172.0,2022-08-23,653722.0,4167.0,4154.0,13.0
충청북도,257187.0,2022-08-23,694053.0,4695.0,4681.0,14.0
충청남도,357455.0,2022-08-23,894115.0,6748.0,6704.0,44.0
전라북도,204557.5,2022-08-23,753268.0,5393.0,5354.0,39.0
전라남도,290591.0,2022-08-23,740281.0,6527.0,6515.0,12.0
경상북도,416825.5,2022-08-23,991607.0,6419.0,6389.0,30.0
경상남도,362292.0,2022-08-23,1346243.0,10316.0,10277.0,39.0
제주특별자치도,203332.5,2022-08-23,309916.0,1531.0,1521.0,10.0
서울특별시,1550066.0,2022-08-24,4457827.0,20578.0,20569.0,9.0
부산광역시,346045.0,2022-08-24,1358995.0,8592.0,8591.0,1.0
대구광역시,243985.0,2022-08-24,960914.0,7895.0,7875.0,20.0
인천광역시,416601.5,2022-08-24,1303036.0,7101.0,7013.0,88.0
광주광역시,150286.5,2022-08-24,664730.0,5746.0,5722.0,24.0
대전광역시,188041.0,2022-08-24,648957.0,4202.0,4181.0,21.0
울산광역시,114978.5,2022-08-24,492655.0,3265.0,3249.0,16.0
세종특별자치시,68883.5,2022-08-24,174722.0,1171.0,1164.0,7.0
경기도,1617427.0,2022-08-24,6082856.0,32651.0,32608.0,43.0
강원도,385945.0,2022-08-24,658348.0,4628.0,4610.0,18.0
충청북도,264967.5,2022-08-24,698748.0,4699.0,4672.0,27.0
충청남도,367192.0,2022-08-24,900512.0,6397.0,6366.0,31.0
전라북도,209426.0,2022-08-24,758799.0,5532.0,5507.0,25.0
전라남도,294052.5,2022-08-24,746358.0,6083.0,6071.0,12.0
경상북도,411820.5,2022-08-24,1000678.0,9073.0,9028.0,45.0
경상남도,346948.0,2022-08-24,1355853.0,9617.0,9583.0,34.0
제주특별자치도,205145.5,2022-08-24,312010.0,2096.0,2074.0,22.0
서울특별시,1577107.0,2022-08-25,4475520.0,17722.0,17707.0,15.0
부산광역시,365214.5,2022-08-25,1366157.0,7164.0,7163.0,1.0
대구광역시,251723.5,2022-08-25,967218.0,6307.0,6293.0,14.0
인천광역시,415709.0,2022-08-25,1308817.0,5796.0,5729.0,67.0
광주광역시,154630.0,2022-08-25,668865.0,4140.0,4124.0,16.0
대전광역시,195258.0,2022-08-25,652618.0,3661.0,3645.0,16.0
울산광역시,123886.0,2022-08-25,495210.0,2555.0,2553.0,2.0
세종특별자치시,71820.0,2022-08-25,175665.0,944.0,939.0,5.0
경기도,1650796.0,2022-08-25,6109867.0,27032.0,27007.0,25.0
강원도,385896.0,2022-08-25,661677.0,3329.0,3311.0,18.0
충청북도,282446.5,2022-08-25,702559.0,3811.0,3797.0,14.0
충청남도,376841.5,2022-08-25,905743.0,5241.0,5206.0,35.0
전라북도,217724.5,2022-08-25,763330.0,4533.0,4482.0,51.0
전라남도,304626.0,2022-08-25,751438.0,5081.0,5074.0,7.0
경상북도,433877.5,2022-08-25,1007099.0,6422.0,6400.0,22.0
경상남도,376701.5,2022-08-25,1363835.0,7982.0,7950.0,32.0
제주특별자치도,207063.5,2022-08-25,313644.0,1634.0,1622.0,12.0
서울특별시,1717887.5,2022-08-26,4491244.0,15757.0,15742.0,15.0
부산광역시,406133.0,2022-08-26,1372431.0,6281.0,6276.0,5.0
대구광역시,287777.0,2022-08-26,972533.0,5317.0,5309.0,8.0
인천광역시,464488.5,2022-08-26,1314240.0,5424.0,5336.0,88.0
광주광역시,175815.5,2022-08-26,672553.0,3690.0,3672.0,18.0
대전광역시,224672.0,2022-08-26,655949.0,3331.0,3308.0,23.0
울산광역시,131743.5,2022-08-26,497369.0,2159.0,2156.0,3.0
세종특별자치시,77633.5,2022-08-26,176576.0,911.0,909.0,2.0
경기도,1801765.0,2022-08-26,6134390.0,24539.0,24510.0,29.0
강원도,475713.0,2022-08-26,664730.0,3053.0,3047.0,6.0
충청북도,323928.5,2022-08-26,705964.0,3406.0,3393.0,13.0
충청남도,447895.0,2022-08-26,910665.0,4922.0,4901.0,21.0
전라북도,265363.0,2022-08-26,767374.0,4046.0,4014.0,32.0
전라남도,342422.5,2022-08-26,755797.0,4362.0,4355.0,7.0
경상북도,499009.0,2022-08-26,1012769.0,5670.0,5634.0,36.0
경상남도,424039.0,2022-08-26,1370681.0,6853.0,6839.0,14.0
제주특별자치도,208568.5,2022-08-26,315036.0,1394.0,1381.0,13.0
서울특별시,1999557.0,2022-08-27,4505836.0,14599.0,14578.0,21.0
부산광역시,503958.0,2022-08-27,1378463.0,6032.0,6025.0,7.0
대구광역시,368742.5,2022-08-27,978109.0,5578.0,5559.0,19.0
인천광역시,653394.0,2022-08-27,1319055.0,4818.0,4718.0,100.0
광주광역시,222617.5,2022-08-27,675910.0,3357.0,3336.0,21.0
대전광역시,302897.0,2022-08-27,658982.0,3055.0,3028.0,27.0
울산광역시,163177.0,2022-08-27,499430.0,2062.0,2055.0,7.0
세종특별자치시,103743.5,2022-08-27,177409.0,833.0,830.0,3.0
경기도,2364523.0,2022-08-27,6157241.0,22864.0,22826.0,38.0
강원도,741891.5,2022-08-27,667565.0,2835.0,2821.0,14.0
충청북도,496755.0,2022-08-27,709420.0,3456.0,3439.0,17.0
충청남도,729480.5,2022-08-27,915176.0,4521.0,4490.0,31.0
전라북도,414008.0,2022-08-27,771107.0,3735.0,3720.0,15.0
전라남도,492481.5,2022-08-27,759937.0,4145.0,4139.0,6.0
경상북도,775873.0,2022-08-27,1018139.0,5371.0,5352.0,19.0
경상남도,617172.5,2022-08-27,1377591.0,6910.0,6884.0,26.0
제주특별자치도,209303.5,2022-08-27,316451.0,1415.0,1406.0,9.0
서울특별시,1693594.0,2022-08-28,4518888.0,13052.0,13045.0,7.0
부산광역시,466252.5,2022-08-28,1383537.0,5074.0,5066.0,8.0
대구광역시,324292.5,2022-08-28,983019.0,4910.0,4896.0,14.0
인천광역시,587440.0,2022-08-28,1323390.0,4335.0,4258.0,77.0
광주광역시,189847.0,2022-08-28,679145.0,3235.0,3220.0,15.0
대전광역시,266913.5,2022-08-28,661769.0,2787.0,2774.0,13.0
울산광역시,161367.5,2022-08-28,501346.0,1916.0,1913.0,3.0
세종특별자치시,85708.0,2022-08-28,178223.0,814.0,808.0,6.0
경기도,2202984.0,2022-08-28,6177081.0,19840.0,19823.0,17.0
강원도,710762.5,2022-08-28,670024.0,2459.0,2451.0,8.0
충청북도,476990.5,2022-08-28,712399.0,2979.0,2964.0,15.0
충청남도,691187.0,2022-08-28,919178.0,4002.0,3980.0,22.0
전라북도,386281.0,2022-08-28,774861.0,3754.0,3734.0,20.0
전라남도,477771.0,2022-08-28,763474.0,3537.0,3524.0,13.0
경상북도,807033.5,2022-08-28,1023351.0,5212.0,5157.0,55.0
경상남도,621915.0,2022-08-28,1383728.0,6137.0,6099.0,38.0
제주특별자치도,207382.0,2022-08-28,317678.0,1227.0,1220.0,7.0
서울특별시,1558497.5,2022-08-29,4524644.0,5756.0,5752.0,4.0
부산광역시,366331.0,2022-08-29,1385335.0,1798.0,1796.0,2.0
대구광역시,262454.5,2022-08-29,984984.0,1965.0,1953.0,12.0
인천광역시,425530.0,2022-08-29,1325977.0,2587.0,2469.0,118.0
광주광역시,158704.0,2022-08-29,680639.0,1494.0,1481.0,13.0
대전광역시,206293.5,2022-08-29,663332.0,1563.0,1527.0,36.0
울산광역시,121929.5,2022-08-29,502160.0,814.0,813.0,1.0
세종특별자치시,72058.0,2022-08-29,178663.0,440.0,434.0,6.0
경기도,1667673.0,2022-08-29,6188975.0,11894.0,11881.0,13.0
강원도,414162.0,2022-08-29,671537.0,1513.0,1504.0,9.0
충청북도,287763.0,2022-08-29,714016.0,1617.0,1601.0,16.0
충청남도,415485.0,2022-08-29,921218.0,2040.0,2024.0,16.0
전라북도,235263.0,2022-08-29,776420.0,1559.0,1537.0,22.0
전라남도,307912.5,2022-08-29,765380.0,1906.0,1899.0,7.0
경상북도,463211.0,2022-08-29,1026112.0,2761.0,2728.0,33.0
경상남도,385329.0,2022-08-29,1386300.0,2572.0,2549.0,23.0
제주특별자치도,200074.0,2022-08-29,318517.0,839.0,834.0,5.0
서울특별시,1540808.5,2022-08-30,4545050.0,20418.0,20397.0,21.0
부산광역시,358718.5,2022-08-30,1393146.0,7813.0,7808.0,5.0
대구광역시,259087.5,2022-08-30,991092.0,6108.0,6093.0,15.0
인천광역시,399196.0,2022-08-30,1332407.0,6477.0,6375.0,102.0
광주광역시,160510.0,2022-08-30,683592.0,2953.0,2943.0,10.0
대전광역시,205789.5,2022-08-30,667216.0,3884.0,3855.0,29.0
울산광역시,120767.5,2022-08-30,504261.0,2103.0,2089.0,14.0
세종특별자치시,70290.5,2022-08-30,179728.0,1067.0,1060.0,7.0
경기도,1606220.0,2022-08-30,6219245.0,30289.0,30268.0,21.0
강원도,351729.0,2022-08-30,674728.0,3192.0,3184.0,8.0
충청북도,267235.5,2022-08-30,717798.0,3789.0,3771.0,18.0
충청남도,385840.0,2022-08-30,926522.0,5304.0,5292.0,12.0
전라북도,219243.5,2022-08-30,780376.0,3957.0,3949.0,8.0
전라남도,297598.0,2022-08-30,769878.0,4523.0,4519.0,4.0
경상북도,427031.5,2022-08-30,1031052.0,4940.0,4897.0,43.0
경상남도,373761.5,2022-08-30,1394061.0,7762.0,7733.0,29.0
제주특별자치도,189686.0,2022-08-30,319552.0,1035.0,1025.0,10.0
서울특별시,1643453.0,2022-08-31,4560954.0,15911.0,15889.0,22.0
부산광역시,350805.0,2022-08-31,1398995.0,5852.0,5845.0,7.0
대구광역시,265097.0,2022-08-31,996824.0,5734.0,5706.0,28.0
인천광역시,437192.0,2022-08-31,1337705.0,5306.0,5211.0,95.0
광주광역시,167790.0,2022-08-31,687241.0,3649.0,3623.0,26.0
대전광역시,216216.0,2022-08-31,670419.0,3203.0,3170.0,33.0
울산광역시,115591.0,2022-08-31,506145.0,1884.0,1871.0,13.0
세종특별자치시,78372.0,2022-08-31,180575.0,849.0,845.0,4.0
경기도,1733116.0,2022-08-31,6245144.0,25908.0,25878.0,30.0
강원도,336084.0,2022-08-31,678115.0,3387.0,3376.0,11.0
충청북도,284550.0,2022-08-31,721804.0,4006.0,3985.0,21.0
충청남도,405517.0,2022-08-31,931528.0,5006.0,4971.0,35.0
전라북도,219786.0,2022-08-31,784662.0,4287.0,4255.0,32.0
전라남도,289982.0,2022-08-31,773776.0,3902.0,3886.0,16.0
경상북도,408079.0,2022-08-31,1037905.0,6855.0,6824.0,31.0
경상남도,352121.0,2022-08-31,1400836.0,6779.0,6746.0,33.0
제주특별자치도,182542.5,2022-08-31,320983.0,1431.0,1422.0,9.0
서울특별시,1408022.0,2022-09-01,4574258.0,13325.0,13313.0,12.0
부산광역시,294514.5,2022-09-01,1403481.0,4488.0,4486.0,2.0
대구광역시,207651.5,2022-09-01,1000958.0,4135.0,4125.0,10.0
인천광역시,363261.5,2022-09-01,1342166.0,4463.0,4394.0,69.0
광주광역시,135656.5,2022-09-01,690055.0,2818.0,2798.0,20.0
대전광역시,180810.0,2022-09-01,673083.0,2664.0,2646.0,18.0
울산광역시,97709.5,2022-09-01,507746.0,1601.0,1599.0,2.0
세종특별자치시,65359.0,2022-09-01,181255.0,682.0,681.0,1.0
경기도,1407525.0,2022-09-01,6265368.0,20249.0,20228.0,21.0
강원도,302116.5,2022-09-01,680747.0,2634.0,2627.0,7.0
충청북도,247863.0,2022-09-01,724823.0,3022.0,3008.0,14.0
충청남도,371455.0,2022-09-01,935297.0,3779.0,3740.0,39.0
전라북도,183844.5,2022-09-01,788103.0,3442.0,3431.0,11.0
전라남도,249767.0,2022-09-01,776823.0,3048.0,3041.0,7.0
경상북도,368067.0,2022-09-01,1042687.0,4782.0,4753.0,29.0
경상남도,293828.5,2022-09-01,1406209.0,5373.0,5362.0,11.0
제주특별자치도,149614.5,2022-09-01,322030.0,1047.0,1041.0,6.0
서울특별시,1442500.5,2022-09-04,4615586.0,11939.0,11928.0,11.0
부산광역시,352863.0,2022-09-04,1416103.0,3685.0,3685.0,0.0
대구광역시,260092.0,2022-09-04,1014537.0,4272.0,4266.0,6.0
인천광역시,441101.5,2022-09-04,1355808.0,3978.0,3930.0,48.0
광주광역시,163100.0,2022-09-04,697162.0,2365.0,2359.0,6.0
대전광역시,227657.5,2022-09-04,681041.0,2342.0,2332.0,10.0
울산광역시,107954.0,2022-09-04,512119.0,1463.0,1462.0,1.0
세종특별자치시,76660.5,2022-09-04,183548.0,719.0,716.0,3.0
경기도,1685001.5,2022-09-04,6328443.0,18364.0,18351.0,13.0
강원도,424826.5,2022-09-04,687729.0,2082.0,2078.0,4.0
충청북도,309232.0,2022-09-04,733366.0,2646.0,2627.0,19.0
충청남도,455941.5,2022-09-04,946680.0,3333.0,3306.0,27.0
전라북도,253690.5,2022-09-04,796882.0,2721.0,2710.0,11.0
전라남도,315626.5,2022-09-04,785508.0,2421.0,2414.0,7.0
경상북도,498151.5,2022-09-04,1056184.0,4425.0,4407.0,18.0
경상남도,371003.5,2022-09-04,1421157.0,4608.0,4584.0,24.0
제주특별자치도,94332.0,2022-09-04,324483.0,756.0,748.0,8.0
서울특별시,1231902.0,2022-09-05,4620905.0,5319.0,5315.0,4.0
부산광역시,237209.0,2022-09-05,1417495.0,1392.0,1389.0,3.0
대구광역시,193098.5,2022-09-05,1016286.0,1749.0,1743.0,6.0
인천광역시,307783.0,2022-09-05,1358186.0,2378.0,2285.0,93.0
광주광역시,126759.5,2022-09-05,698388.0,1226.0,1221.0,5.0
대전광역시,170110.5,2022-09-05,682339.0,1298.0,1292.0,6.0
울산광역시,81641.0,2022-09-05,512740.0,621.0,620.0,1.0
세종특별자치시,56836.5,2022-09-05,183912.0,364.0,352.0,12.0
경기도,1173886.0,2022-09-05,6339125.0,10682.0,10672.0,10.0
강원도,217084.0,2022-09-05,688986.0,1257.0,1248.0,9.0
충청북도,192654.0,2022-09-05,734731.0,1365.0,1349.0,16.0
충청남도,290171.0,2022-09-05,948315.0,1635.0,1625.0,10.0
전라북도,150983.0,2022-09-05,798501.0,1619.0,1613.0,6.0
전라남도,177723.0,2022-09-05,786921.0,1413.0,1410.0,3.0
경상북도,288757.0,2022-09-05,1058409.0,2225.0,2219.0,6.0
경상남도,224171.5,2022-09-05,1423583.0,2426.0,2420.0,6.0
제주특별자치도,62247.5,2022-09-05,324979.0,496.0,489.0,7.0
서울특별시,1306154.5,2022-09-06,4639649.0,18779.0,18775.0,4.0
부산광역시,221385.5,2022-09-06,1423578.0,6086.0,6085.0,1.0
대구광역시,181317.5,2022-09-06,1021309.0,5032.0,5022.0,10.0
인천광역시,336164.5,2022-09-06,1364149.0,5985.0,5898.0,87.0
광주광역시,125779.5,2022-09-06,700817.0,2429.0,2416.0,13.0
대전광역시,171916.5,2022-09-06,685605.0,3266.0,3256.0,10.0
울산광역시,78561.0,2022-09-06,514430.0,1692.0,1687.0,5.0
세종특별자치시,59048.5,2022-09-06,184874.0,962.0,961.0,1.0
경기도,1307985.0,2022-09-06,6365891.0,26783.0,26767.0,16.0
강원도,207627.0,2022-09-06,691805.0,2819.0,2812.0,7.0
충청북도,199244.5,2022-09-06,738254.0,3524.0,3507.0,17.0
충청남도,287224.0,2022-09-06,952786.0,4471.0,4463.0,8.0
전라북도,152565.0,2022-09-06,801848.0,3351.0,3344.0,7.0
전라남도,194491.5,2022-09-06,790269.0,3350.0,3349.0,1.0
경상북도,256973.5,2022-09-06,1062697.0,4292.0,4265.0,27.0
경상남도,220626.0,2022-09-06,1429999.0,6417.0,6397.0,20.0
제주특별자치도,79208.5,2022-09-06,325546.0,567.0,560.0,7.0
서울특별시,1513165.5,2022-09-07,4654166.0,14538.0,14523.0,15.0
부산광역시,313743.5,2022-09-07,1427250.0,3675.0,3670.0,5.0
대구광역시,234503.5,2022-09-07,1026671.0,5362.0,5350.0,12.0
인천광역시,391268.5,2022-09-07,1368943.0,4798.0,4702.0,96.0
광주광역시,156425.5,2022-09-07,703730.0,2913.0,2905.0,8.0
대전광역시,197806.0,2022-09-07,688143.0,2538.0,2522.0,16.0
울산광역시,113025.5,2022-09-07,515797.0,1368.0,1361.0,7.0
세종특별자치시,72880.5,2022-09-07,185628.0,755.0,754.0,1.0
경기도,1511100.5,2022-09-07,6388708.0,22832.0,22798.0,34.0
강원도,260032.5,2022-09-07,694542.0,2737.0,2730.0,7.0
충청북도,254555.0,2022-09-07,741402.0,3148.0,3137.0,11.0
충청남도,377391.0,2022-09-07,956579.0,3793.0,3762.0,31.0
전라북도,197480.5,2022-09-07,804925.0,3079.0,3062.0,17.0
전라남도,263378.5,2022-09-07,793016.0,2748.0,2739.0,9.0
경상북도,386620.5,2022-09-07,1068011.0,5316.0,5284.0,32.0
경상남도,319102.0,2022-09-07,1435235.0,5239.0,5213.0,26.0
제주특별자치도,113022.0,2022-09-07,326233.0,689.0,685.0,4.0
서울특별시,1588139.0,2022-09-08,4667217.0,13066.0,13057.0,9.0
부산광역시,412338.5,2022-09-08,1430569.0,3322.0,3317.0,5.0
대구광역시,316484.0,2022-09-08,1030602.0,3931.0,3922.0,9.0
인천광역시,446985.0,2022-09-08,1373189.0,4248.0,4188.0,60.0
광주광역시,215208.0,2022-09-08,705959.0,2230.0,2226.0,4.0
대전광역시,241496.5,2022-09-08,690422.0,2279.0,2267.0,12.0
울산광역시,136024.0,2022-09-08,517208.0,1411.0,1408.0,3.0
세종특별자치시,79075.5,2022-09-08,186236.0,609.0,609.0,0.0
경기도,1687819.0,2022-09-08,6407991.0,19292.0,19277.0,15.0
강원도,376897.5,2022-09-08,696857.0,2315.0,2305.0,10.0
충청북도,336787.5,2022-09-08,743884.0,2482.0,2470.0,12.0
충청남도,498925.0,2022-09-08,959549.0,2980.0,2950.0,30.0
전라북도,302529.5,2022-09-08,807654.0,2730.0,2719.0,11.0
전라남도,379396.5,2022-09-08,795340.0,2326.0,2319.0,7.0
경상북도,532325.5,2022-09-08,1071946.0,3937.0,3925.0,12.0
경상남도,439358.5,2022-09-08,1439985.0,4751.0,4739.0,12.0
제주특별자치도,151126.5,2022-09-08,326956.0,723.0,719.0,4.0
서울특별시,1725899.0,2022-09-09,4679529.0,12315.0,12305.0,10.0
부산광역시,679178.5,2022-09-09,1434175.0,3606.0,3601.0,5.0
대구광역시,507122.0,2022-09-09,1034325.0,3723.0,3716.0,7.0
인천광역시,697410.0,2022-09-09,1377294.0,4105.0,4028.0,77.0
광주광역시,317352.0,2022-09-09,707908.0,1949.0,1941.0,8.0
대전광역시,348120.5,2022-09-09,692665.0,2243.0,2219.0,24.0
울산광역시,210266.0,2022-09-09,518400.0,1192.0,1190.0,2.0
세종특별자치시,111149.5,2022-09-09,186812.0,577.0,576.0,1.0
경기도,2468676.0,2022-09-09,6425850.0,17872.0,17845.0,27.0
강원도,836132.5,2022-09-09,699131.0,2274.0,2270.0,4.0
충청북도,659596.0,2022-09-09,746358.0,2474.0,2460.0,14.0
충청남도,1006645.5,2022-09-09,962682.0,3133.0,3117.0,16.0
전라북도,701253.0,2022-09-09,810104.0,2452.0,2444.0,8.0
전라남도,915036.5,2022-09-09,797702.0,2362.0,2357.0,5.0
