areaNm,touNum,baseYmd,avgTemp,dayRf,daySf,festival,holiday,PM10,PM25,AccumulateCovid19,increase,AccumulateReleased,localIncrease,CovidForeigner
부산광역시,377996.5,2022-12-16,3.6,0.0,0.0,0,0,0,0,1648717.0,4304.0,0.0,4303.0,1.0
대구광역시,269657.5,2022-12-16,0.2,0.0,0.0,0,0,0,0,1227880.0,2869.0,0.0,2862.0,7.0
인천광역시,416227.0,2022-12-16,-6.9,0.0,4.2,0,0,0,0,1626062.0,4114.0,0.0,4109.0,5.0
광주광역시,174188.0,2022-12-16,0.4,0.0,0.0,0,0,0,0,821172.0,2266.0,0.0,2264.0,2.0
대전광역시,208677.0,2022-12-16,-4.3,0.0,0.0,0,0,0,0,820356.0,2002.0,0.0,2002.0,0.0
울산광역시,119238.0,2022-12-16,1.5,0.0,0.0,0,0,0,0,595125.0,1428.0,0.0,1428.0,0.0
세종특별자치시,71204.0,2022-12-16,-5.1,0.0,0.0,0,0,0,0,221895.0,496.0,0.0,495.0,1.0
경기도,1471603.0,2022-12-16,-6.1,0.0,0.0,0,0,0,0,7592942.0,18481.0,0.0,18474.0,7.0
강원도,308784.0,2022-12-16,-7.4,0.0,0.0,1,0,0,0,832530.0,1975.0,0.0,1972.0,3.0
충청북도,235417.0,2022-12-16,-7.5,0.0,0.0,0,0,0,0,881970.0,2004.0,0.0,2004.0,0.0
충청남도,336171.5,2022-12-16,-3.9,0.0,0.0,0,0,0,0,1127097.0,3703.0,0.0,3702.0,1.0
전라북도,204158.5,2022-12-16,-2.4,0.0,0.0,0,0,0,0,942167.0,2112.0,0.0,2111.0,1.0
전라남도,277868.5,2022-12-16,1.2,0.0,0.0,0,0,0,0,913945.0,2205.0,0.0,2205.0,0.0
경상북도,395948.0,2022-12-16,-4.2,0.0,0.0,0,0,0,0,1284522.0,2680.0,0.0,2680.0,0.0
경상남도,348295.5,2022-12-16,1.2,0.0,0.0,0,0,0,0,1667327.0,4144.0,0.0,4142.0,2.0
제주특별자치도,160475.0,2022-12-16,5.7,0.0,0.0,1,0,0,0,356395.0,590.0,0.0,590.0,0.0
서울특별시,2057083.0,2022-12-17,-7.0,0.2,1.9,0,1,0,0,5491015.0,12404.0,0.0,12402.0,2.0
부산광역시,550837.0,2022-12-17,0.4,0.0,0.0,1,1,0,0,1652940.0,4229.0,0.0,4229.0,0.0
대구광역시,388577.0,2022-12-17,-2.5,0.0,0.0,0,1,0,0,1230955.0,3078.0,0.0,3069.0,9.0
인천광역시,568869.0,2022-12-17,-7.3,1.3,5.1,0,1,0,0,1630099.0,4053.0,0.0,4053.0,0.0
광주광역시,223723.5,2022-12-17,-2.2,2.9,4.5,0,1,0,0,823273.0,2105.0,0.0,2104.0,1.0
대전광역시,280945.0,2022-12-17,-6.0,0.9,2.6,0,1,0,0,822288.0,1941.0,0.0,1941.0,0.0
울산광역시,154206.5,2022-12-17,-1.2,0.0,0.0,0,1,0,0,596529.0,1404.0,0.0,1403.0,1.0
세종특별자치시,80447.5,2022-12-17,-6.4,2.2,0.0,0,1,0,0,222493.0,598.0,0.0,598.0,0.0
경기도,1964977.0,2022-12-17,-7.1,0.2,0.0,0,1,0,0,7610917.0,18028.0,0.0,18021.0,7.0
강원도,476360.5,2022-12-17,-8.7,0.0,0.0,1,1,0,0,836197.0,1811.0,0.0,1811.0,0.0
충청북도,307828.5,2022-12-17,-9.0,0.0,0.0,0,1,0,0,884139.0,2177.0,0.0,2177.0,0.0
충청남도,431263.0,2022-12-17,-5.4,6.9,0.0,0,1,0,0,1135808.0,2822.0,0.0,2822.0,0.0
전라북도,266490.0,2022-12-17,-4.4,4.9,8.5,0,1,0,0,944407.0,2243.0,0.0,2243.0,0.0
전라남도,342867.0,2022-12-17,-1.1,2.3,0.0,0,1,0,0,916258.0,2315.0,0.0,2309.0,6.0
경상북도,548796.5,2022-12-17,-6.4,0.0,0.0,0,1,0,0,1287310.0,2793.0,0.0,2793.0,0.0
경상남도,488313.0,2022-12-17,-2.9,1.0,0.0,0,1,0,0,1671628.0,4304.0,0.0,4302.0,2.0
제주특별자치도,160916.0,2022-12-17,3.4,1.2,0.4,1,1,0,0,356995.0,600.0,0.0,597.0,3.0
서울특별시,1685533.5,2022-12-18,-9.5,0.0,1.5,0,1,0,0,5501664.0,10649.0,0.0,10647.0,2.0
부산광역시,492142.0,2022-12-18,-3.5,0.0,0.0,0,1,0,0,1652940.0,4229.0,0.0,4229.0,0.0
대구광역시,329231.0,2022-12-18,-5.6,0.0,0.0,0,1,0,0,1233677.0,2722.0,0.0,2716.0,6.0
인천광역시,503912.5,2022-12-18,-9.7,0.0,4.0,0,1,0,0,1633635.0,3536.0,0.0,3526.0,10.0
광주광역시,169403.5,2022-12-18,-5.0,4.6,14.6,0,1,0,0,825349.0,2076.0,0.0,2075.0,1.0
대전광역시,240040.5,2022-12-18,-8.4,0.0,0.0,0,1,0,0,823902.0,1614.0,0.0,1612.0,2.0
울산광역시,142618.0,2022-12-18,-4.6,0.0,0.0,0,1,0,0,597881.0,1352.0,0.0,1352.0,0.0
세종특별자치시,75285.0,2022-12-18,-8.9,0.0,0.0,0,1,0,0,223017.0,524.0,0.0,524.0,0.0
경기도,1792584.5,2022-12-18,-9.6,0.0,0.0,0,1,0,0,7626725.0,15808.0,0.0,15804.0,4.0
강원도,439918.5,2022-12-18,-10.6,0.0,0.0,1,1,0,0,837617.0,1420.0,0.0,1420.0,0.0
충청북도,284112.5,2022-12-18,-11.7,0.0,0.0,0,1,0,0,885942.0,1803.0,0.0,1803.0,0.0
충청남도,393739.5,2022-12-18,-8.6,1.1,0.0,0,1,0,0,1138301.0,2493.0,0.0,2492.0,1.0
전라북도,236526.5,2022-12-18,-6.4,0.0,6.8,0,1,0,0,946595.0,2188.0,0.0,2188.0,0.0
전라남도,280682.5,2022-12-18,-3.4,2.4,0.0,0,1,0,0,918149.0,1891.0,0.0,1877.0,14.0
경상북도,509236.0,2022-12-18,-9.7,0.0,0.0,0,1,0,0,1290010.0,2700.0,0.0,2698.0,2.0
경상남도,453166.0,2022-12-18,-5.9,0.0,0.0,0,1,0,0,1675225.0,3597.0,0.0,3596.0,1.0
제주특별자치도,150706.5,2022-12-18,2.5,1.0,1.2,1,1,0,0,357600.0,605.0,0.0,605.0,0.0
서울특별시,1414913.5,2022-12-19,-7.0,0.0,1.4,0,0,0,0,5505855.0,4191.0,0.0,4191.0,0.0
부산광역시,333998.0,2022-12-19,-0.6,0.0,0.0,0,0,0,0,1657997.0,1213.0,0.0,1213.0,0.0
대구광역시,230461.0,2022-12-19,-3.7,0.0,0.0,0,0,0,0,1234650.0,973.0,0.0,972.0,1.0
인천광역시,379106.0,2022-12-19,-7.1,0.0,3.5,0,0,0,0,1635185.0,1550.0,0.0,1547.0,3.0
광주광역시,136860.5,2022-12-19,-2.9,0.1,7.7,0,0,0,0,826195.0,846.0,0.0,846.0,0.0
대전광역시,176676.5,2022-12-19,-5.5,0.0,0.0,0,0,0,0,824703.0,801.0,0.0,801.0,0.0
울산광역시,107653.0,2022-12-19,-1.9,0.0,0.0,0,0,0,0,598446.0,565.0,0.0,565.0,0.0
세종특별자치시,62202.0,2022-12-19,-6.4,0.0,0.0,0,0,0,0,223240.0,223.0,0.0,223.0,0.0
경기도,1357314.0,2022-12-19,-8.7,0.0,0.0,0,0,0,0,7634760.0,8035.0,0.0,8035.0,0.0
강원도,274214.5,2022-12-19,-9.1,0.0,0.0,0,0,0,0,838538.0,921.0,0.0,921.0,0.0
충청북도,206314.5,2022-12-19,-10.7,0.0,0.0,0,0,0,0,886984.0,1042.0,0.0,1041.0,1.0
충청남도,284560.5,2022-12-19,-7.1,0.1,0.0,0,0,0,0,1139406.0,1105.0,0.0,1105.0,0.0
전라북도,161441.0,2022-12-19,-3.4,0.0,2.7,0,0,0,0,947375.0,780.0,0.0,780.0,0.0
전라남도,212597.0,2022-12-19,-2.3,1.4,0.0,0,0,0,0,918149.0,1891.0,0.0,1877.0,14.0
경상북도,339083.5,2022-12-19,-7.0,0.0,0.0,0,0,0,0,1291380.0,1370.0,0.0,1366.0,4.0
경상남도,304468.5,2022-12-19,-4.6,0.0,0.0,0,0,0,0,1676901.0,1676.0,0.0,1675.0,1.0
제주특별자치도,154441.0,2022-12-19,6.3,0.3,0.0,1,0,0,0,358003.0,403.0,0.0,403.0,0.0
서울특별시,1502945.5,2022-12-20,-3.2,0.0,1.1,0,0,0,0,5524078.0,18223.0,0.0,18221.0,2.0
부산광역시,332895.5,2022-12-20,3.0,0.0,0.0,0,0,0,0,1664562.0,6565.0,0.0,6563.0,2.0
대구광역시,232799.0,2022-12-20,-0.8,0.0,0.0,0,0,0,0,1238275.0,3625.0,0.0,3619.0,6.0
인천광역시,391202.0,2022-12-20,-2.5,0.0,3.2,0,0,0,0,1640807.0,5622.0,0.0,5617.0,5.0
광주광역시,145334.0,2022-12-20,0.8,0.0,4.9,0,0,0,0,828169.0,1974.0,0.0,1974.0,0.0
대전광역시,186133.5,2022-12-20,-2.3,0.0,0.0,0,0,0,0,827347.0,2644.0,0.0,2644.0,0.0
울산광역시,112637.0,2022-12-20,0.8,0.0,0.0,0,0,0,0,600164.0,1718.0,0.0,1717.0,1.0
세종특별자치시,66955.0,2022-12-20,-3.0,0.0,0.0,0,0,0,0,224036.0,796.0,0.0,796.0,0.0
경기도,1432795.0,2022-12-20,-6.3,0.0,0.0,0,0,0,0,7659390.0,24630.0,0.0,24624.0,6.0
강원도,266983.5,2022-12-20,-6.6,0.0,0.0,0,0,0,0,838538.0,921.0,0.0,921.0,0.0
충청북도,219929.5,2022-12-20,-8.3,0.0,0.0,0,0,0,0,889286.0,2302.0,0.0,2301.0,1.0
충청남도,309676.5,2022-12-20,-2.5,0.0,0.0,0,0,0,0,1142826.0,3420.0,0.0,3419.0,1.0
전라북도,174961.5,2022-12-20,0.3,0.0,1.9,0,0,0,0,949679.0,2304.0,0.0,2304.0,0.0
전라남도,233516.5,2022-12-20,1.3,0.0,0.0,0,0,0,0,922201.0,3165.0,0.0,3147.0,18.0
경상북도,357588.0,2022-12-20,-5.5,0.0,0.0,0,0,0,0,1294128.0,2748.0,0.0,2748.0,0.0
경상남도,318664.5,2022-12-20,-1.7,0.0,0.0,0,0,0,0,1682369.0,5468.0,0.0,5466.0,2.0
제주특별자치도,149579.5,2022-12-20,8.3,0.0,0.0,1,0,0,0,358405.0,402.0,0.0,402.0,0.0
서울특별시,1376147.5,2022-12-21,-0.1,3.6,3.5,0,0,0,0,5539642.0,15564.0,0.0,15563.0,1.0
부산광역시,326308.5,2022-12-21,4.5,19.4,0.0,0,0,0,0,1670062.0,5500.0,0.0,5500.0,0.0
대구광역시,216303.5,2022-12-21,0.3,2.5,0.8,0,0,0,0,1241891.0,3616.0,0.0,3609.0,7.0
인천광역시,355075.0,2022-12-21,0.9,3.9,5.6,0,0,0,0,1646104.0,5297.0,0.0,5297.0,0.0
광주광역시,148015.0,2022-12-21,2.6,4.2,2.9,0,0,0,0,830994.0,2825.0,0.0,2823.0,2.0
대전광역시,175175.0,2022-12-21,0.2,5.8,0.2,0,0,0,0,829712.0,2365.0,0.0,2364.0,1.0
울산광역시,107380.0,2022-12-21,2.9,7.0,0.0,0,0,0,0,602221.0,2057.0,0.0,2055.0,2.0
세종특별자치시,62454.0,2022-12-21,-0.1,5.6,0.0,0,0,0,0,224766.0,730.0,0.0,729.0,1.0
경기도,1261242.5,2022-12-21,-2.1,5.2,0.0,0,0,0,0,7683132.0,23742.0,0.0,23741.0,1.0
강원도,233754.5,2022-12-21,-2.3,4.1,0.0,0,0,0,0,842949.0,2487.0,0.0,2486.0,1.0
충청북도,197053.5,2022-12-21,-2.8,9.5,0.0,0,0,0,0,892327.0,3041.0,0.0,3041.0,0.0
충청남도,280619.5,2022-12-21,1.7,6.0,0.0,0,0,0,0,1146627.0,3801.0,0.0,3800.0,1.0
전라북도,167692.0,2022-12-21,3.2,9.6,0.0,0,0,0,0,952843.0,3164.0,0.0,3163.0,1.0
전라남도,223685.0,2022-12-21,4.4,2.5,0.0,0,0,0,0,925288.0,3087.0,0.0,3077.0,10.0
경상북도,309694.0,2022-12-21,-1.7,5.8,0.0,0,0,0,0,1298029.0,3901.0,0.0,3898.0,3.0
경상남도,296226.0,2022-12-21,0.5,1.3,0.0,0,0,0,0,1688385.0,6016.0,0.0,6013.0,3.0
제주특별자치도,151970.0,2022-12-21,9.3,17.7,0.0,1,0,0,0,359350.0,945.0,0.0,944.0,1.0
서울특별시,1565700.5,2022-12-22,-7.8,0.0,1.9,0,0,0,0,5553588.0,13946.0,0.0,13944.0,2.0
부산광역시,349219.5,2022-12-22,0.0,0.0,0.0,0,0,0,0,1675201.0,5139.0,0.0,5137.0,2.0
대구광역시,241073.0,2022-12-22,-2.5,0.0,0.0,0,0,0,0,1245088.0,3197.0,0.0,3194.0,3.0
인천광역시,400309.0,2022-12-22,-7.7,0.0,1.9,0,0,0,0,1650316.0,4212.0,0.0,4205.0,7.0
광주광역시,134095.5,2022-12-22,-1.5,2.5,9.8,0,0,0,0,833366.0,2372.0,0.0,2368.0,4.0
대전광역시,179550.0,2022-12-22,-5.1,1.1,3.3,0,0,0,0,831891.0,2179.0,0.0,2179.0,0.0
울산광역시,118727.0,2022-12-22,-1.1,0.0,0.0,0,0,0,0,603971.0,1750.0,0.0,1746.0,4.0
세종특별자치시,65187.5,2022-12-22,-5.1,0.8,0.0,0,0,0,0,225403.0,637.0,0.0,637.0,0.0
경기도,1447614.0,2022-12-22,-6.8,0.0,0.0,0,0,0,0,7683132.0,23742.0,0.0,23741.0,1.0
강원도,262874.5,2022-12-22,-7.2,0.0,0.0,0,0,0,0,844896.0,1947.0,0.0,1947.0,0.0
충청북도,206766.0,2022-12-22,-8.7,0.0,0.0,0,0,0,0,894622.0,2295.0,0.0,2295.0,0.0
충청남도,282716.0,2022-12-22,-4.2,0.7,0.0,0,0,0,0,1149770.0,3143.0,0.0,3141.0,2.0
전라북도,156541.0,2022-12-22,-3.6,6.8,9.8,0,0,0,0,955398.0,2555.0,0.0,2554.0,1.0
전라남도,203959.0,2022-12-22,-1.2,8.9,0.0,0,0,0,0,927965.0,2677.0,0.0,2668.0,9.0
경상북도,352023.0,2022-12-22,-6.7,0.0,0.0,0,0,0,0,1301329.0,3300.0,0.0,3297.0,3.0
경상남도,331065.0,2022-12-22,-2.8,0.7,0.0,0,0,0,0,1693109.0,4724.0,0.0,4724.0,0.0
제주특별자치도,134886.5,2022-12-22,3.4,4.5,0.2,1,0,0,0,360064.0,714.0,0.0,713.0,1.0
서울특별시,1656599.0,2022-12-23,-11.8,0.0,1.8,0,0,0,0,5566002.0,12414.0,0.0,12411.0,3.0
부산광역시,393081.5,2022-12-23,-3.7,0.0,0.0,0,0,0,0,1679934.0,4733.0,0.0,4733.0,0.0
대구광역시,278474.0,2022-12-23,-5.7,0.0,0.0,0,0,0,0,1247745.0,2657.0,0.0,2643.0,14.0
인천광역시,442844.5,2022-12-23,-11.3,0.0,1.6,0,0,0,0,1654634.0,4318.0,0.0,4316.0,2.0
광주광역시,127494.5,2022-12-23,-4.1,13.9,40.0,0,0,0,0,835356.0,1990.0,0.0,1990.0,0.0
대전광역시,202996.5,2022-12-23,-8.0,0.1,2.3,0,0,0,0,831891.0,2179.0,0.0,2179.0,0.0
울산광역시,125496.0,2022-12-23,-4.4,0.0,0.0,0,0,0,0,605518.0,1547.0,0.0,1545.0,2.0
세종특별자치시,67200.0,2022-12-23,-8.2,0.3,0.0,0,0,0,0,225960.0,557.0,0.0,557.0,0.0
경기도,1585181.5,2022-12-23,-11.2,0.0,0.0,0,0,0,0,7722859.0,18800.0,0.0,18798.0,2.0
강원도,337393.0,2022-12-23,-12.1,0.0,0.0,0,0,0,0,844896.0,1947.0,0.0,1947.0,0.0
충청북도,226849.0,2022-12-23,-12.7,0.0,0.0,0,0,0,0,896558.0,1936.0,0.0,1936.0,0.0
충청남도,299785.5,2022-12-23,-7.1,0.1,0.0,0,0,0,0,1152423.0,2653.0,0.0,2651.0,2.0
전라북도,165907.0,2022-12-23,-6.4,3.2,15.6,1,0,0,0,955398.0,2555.0,0.0,2554.0,1.0
전라남도,185013.5,2022-12-23,-2.4,2.5,0.0,1,0,0,0,930354.0,2389.0,0.0,2369.0,20.0
경상북도,388472.0,2022-12-23,-9.6,0.0,0.0,0,0,0,0,1304161.0,2832.0,0.0,2830.0,2.0
경상남도,352268.0,2022-12-23,-5.6,0.1,0.0,0,0,0,0,1697663.0,4554.0,0.0,4554.0,0.0
제주특별자치도,120522.5,2022-12-23,1.7,3.5,2.7,1,0,0,0,360824.0,760.0,0.0,759.0,1.0
서울특별시,1899408.0,2022-12-24,-8.4,0.0,1.7,0,1,0,0,5578034.0,12083.0,0.0,12080.0,3.0
부산광역시,541460.5,2022-12-24,-2.0,0.0,0.0,0,1,0,0,1684669.0,4746.0,0.0,4744.0,2.0
대구광역시,381493.0,2022-12-24,-4.8,0.0,0.0,0,1,0,0,1250573.0,2832.0,0.0,2828.0,4.0
인천광역시,598507.0,2022-12-24,-9.0,0.0,1.6,0,1,0,0,1658392.0,3766.0,0.0,3764.0,2.0
광주광역시,180239.5,2022-12-24,-5.0,0.1,40.0,0,1,0,0,837256.0,1901.0,0.0,1900.0,1.0
대전광역시,283052.0,2022-12-24,-8.7,0.0,2.1,0,1,0,0,835697.0,1822.0,0.0,1820.0,2.0
울산광역시,154735.0,2022-12-24,-3.0,0.0,0.0,0,1,0,0,607185.0,1668.0,0.0,1668.0,0.0
세종특별자치시,89134.5,2022-12-24,-9.2,0.0,0.0,0,1,0,0,226542.0,582.0,0.0,582.0,0.0
경기도,2074579.5,2022-12-24,-11.5,0.0,0.0,0,1,0,0,7741381.0,18575.0,0.0,18571.0,4.0
강원도,499754.5,2022-12-24,-11.5,0.0,0.0,0,1,0,0,848321.0,1710.0,0.0,1710.0,0.0
충청북도,296495.5,2022-12-24,-14.0,0.0,0.0,0,1,0,0,898575.0,2021.0,0.0,2018.0,3.0
충청남도,425393.5,2022-12-24,-8.8,0.0,0.0,0,1,0,0,1155006.0,2593.0,0.0,2593.0,0.0
전라북도,240821.0,2022-12-24,-6.9,0.0,14.0,1,1,0,0,959569.0,1896.0,0.0,1896.0,0.0
전라남도,262300.5,2022-12-24,-2.8,0.7,0.0,1,1,0,0,932347.0,1997.0,0.0,1986.0,11.0
경상북도,534180.5,2022-12-24,-9.9,0.0,0.0,0,1,0,0,1307091.0,2934.0,0.0,2933.0,1.0
경상남도,478205.0,2022-12-24,-3.6,0.0,0.0,0,1,0,0,1702123.0,4462.0,0.0,4462.0,0.0
제주특별자치도,155081.5,2022-12-24,3.5,3.3,0.8,1,1,0,0,361414.0,591.0,0.0,590.0,1.0
서울특별시,1721034.0,2022-12-25,-5.4,0.0,1.6,0,1,0,0,5588542.0,10508.0,0.0,10507.0,1.0
부산광역시,526242.5,2022-12-25,1.7,0.0,0.0,0,1,0,0,1684669.0,4746.0,0.0,4744.0,2.0
대구광역시,341463.5,2022-12-25,-1.6,0.0,0.0,0,1,0,0,1253059.0,2486.0,0.0,2482.0,4.0
인천광역시,556094.0,2022-12-25,-4.9,0.0,1.6,0,1,0,0,1662030.0,3638.0,0.0,3638.0,0.0
광주광역시,187512.5,2022-12-25,-2.7,0.0,25.3,0,1,0,0,837256.0,1901.0,0.0,1900.0,1.0
대전광역시,260386.0,2022-12-25,-4.8,0.0,0.0,0,1,0,0,837401.0,1704.0,0.0,1701.0,3.0
울산광역시,151746.0,2022-12-25,0.6,0.0,0.0,0,1,0,0,608662.0,1477.0,0.0,1477.0,0.0
세종특별자치시,77094.5,2022-12-25,-5.4,0.0,0.0,0,1,0,0,227067.0,525.0,0.0,525.0,0.0
경기도,2004698.5,2022-12-25,-9.4,0.0,0.0,0,1,0,0,7757826.0,16445.0,0.0,16439.0,6.0
강원도,496272.0,2022-12-25,-9.0,0.0,0.0,0,1,0,0,849583.0,1262.0,0.0,1261.0,1.0
충청북도,293408.5,2022-12-25,-11.6,0.0,0.0,0,1,0,0,900403.0,1828.0,0.0,1827.0,1.0
충청남도,431308.5,2022-12-25,-5.0,0.0,0.0,0,1,0,0,1157343.0,2337.0,0.0,2336.0,1.0
전라북도,252504.0,2022-12-25,-3.6,0.0,5.7,1,1,0,0,961425.0,1856.0,0.0,1856.0,0.0
전라남도,304136.0,2022-12-25,0.9,0.0,0.0,1,1,0,0,934115.0,1768.0,0.0,1764.0,4.0
경상북도,550487.0,2022-12-25,-7.5,0.0,0.0,0,1,0,0,1307091.0,2934.0,0.0,2933.0,1.0
경상남도,474502.0,2022-12-25,-2.8,0.0,0.0,0,1,0,0,1705862.0,3739.0,0.0,3737.0,2.0
제주특별자치도,152078.5,2022-12-25,5.7,0.0,0.0,1,1,0,0,361974.0,560.0,0.0,560.0,0.0
서울특별시,1538439.0,2022-12-26,-3.9,0.0,1.2,0,0,0,0,5592127.0,3585.0,0.0,3584.0,1.0
부산광역시,394933.0,2022-12-26,2.9,0.0,0.0,0,0,0,0,1689876.0,1216.0,0.0,1216.0,0.0
대구광역시,267844.5,2022-12-26,-1.1,0.0,0.0,0,0,0,0,1253904.0,845.0,0.0,843.0,2.0
인천광역시,431354.0,2022-12-26,-3.7,0.0,1.1,0,0,0,0,1663581.0,1551.0,0.0,1551.0,0.0
광주광역시,161269.5,2022-12-26,-0.6,0.0,18.2,0,0,0,0,839695.0,730.0,0.0,730.0,0.0
대전광역시,201330.5,2022-12-26,-3.6,0.0,0.0,0,0,0,0,838166.0,765.0,0.0,754.0,11.0
울산광역시,125051.5,2022-12-26,1.2,0.0,0.0,0,0,0,0,609278.0,616.0,0.0,616.0,0.0
세종특별자치시,69167.0,2022-12-26,-4.1,0.0,0.0,0,0,0,0,227272.0,205.0,0.0,205.0,0.0
경기도,1555939.0,2022-12-26,-8.1,0.0,0.0,0,0,0,0,7765572.0,7746.0,0.0,7745.0,1.0
강원도,352219.0,2022-12-26,-8.2,0.0,0.0,0,0,0,0,850461.0,878.0,0.0,877.0,1.0
충청북도,237097.0,2022-12-26,-11.0,0.0,0.0,0,0,0,0,901184.0,781.0,0.0,780.0,1.0
충청남도,331054.5,2022-12-26,-4.1,0.0,0.0,0,0,0,0,1158346.0,1003.0,0.0,1003.0,0.0
전라북도,198607.5,2022-12-26,-2.4,0.0,4.0,0,0,0,0,961425.0,1856.0,0.0,1856.0,0.0
전라남도,254390.5,2022-12-26,1.0,0.0,0.0,1,0,0,0,935057.0,942.0,0.0,936.0,6.0
경상북도,393781.5,2022-12-26,-7.6,0.0,0.0,0,0,0,0,1311026.0,1359.0,0.0,1359.0,0.0
경상남도,355638.5,2022-12-26,-1.8,0.0,0.0,0,0,0,0,1707847.0,1985.0,0.0,1985.0,0.0
제주특별자치도,161570.5,2022-12-26,6.8,0.0,0.0,0,0,0,0,362375.0,401.0,0.0,401.0,0.0
서울특별시,1586875.5,2022-12-27,-2.6,0.0,0.3,0,0,0,0,5610852.0,18725.0,0.0,18723.0,2.0
부산광역시,385777.0,2022-12-27,3.8,0.0,0.0,0,0,0,0,1696702.0,6826.0,0.0,6824.0,2.0
대구광역시,263784.5,2022-12-27,0.0,0.0,0.0,0,0,0,0,1257368.0,3464.0,0.0,3458.0,6.0
인천광역시,429327.5,2022-12-27,-1.7,0.0,0.8,0,0,0,0,1669280.0,5699.0,0.0,5699.0,0.0
광주광역시,160870.5,2022-12-27,0.3,0.0,13.9,0,0,0,0,841430.0,1735.0,0.0,1735.0,0.0
대전광역시,198730.0,2022-12-27,-2.3,0.0,0.0,0,0,0,0,838166.0,765.0,0.0,754.0,11.0
울산광역시,129339.0,2022-12-27,2.4,0.0,0.0,0,0,0,0,611041.0,1763.0,0.0,1763.0,0.0
세종특별자치시,72425.5,2022-12-27,-2.9,0.0,0.0,0,0,0,0,228005.0,733.0,0.0,733.0,0.0
경기도,1579823.0,2022-12-27,-6.8,0.0,0.0,0,0,0,0,7789934.0,24362.0,0.0,24356.0,6.0
강원도,339069.5,2022-12-27,-7.2,0.0,0.0,0,0,0,0,852398.0,1937.0,0.0,1934.0,3.0
충청북도,242294.5,2022-12-27,-9.2,0.0,0.0,0,0,0,1,903347.0,2163.0,0.0,2163.0,0.0
충청남도,337900.5,2022-12-27,-2.6,0.0,0.0,0,0,0,0,1161843.0,3497.0,0.0,3497.0,0.0
전라북도,202177.5,2022-12-27,-1.3,0.0,3.2,0,0,0,0,964506.0,2188.0,0.0,2187.0,1.0
전라남도,269185.0,2022-12-27,1.7,0.0,0.0,1,0,0,0,938106.0,3049.0,0.0,3047.0,2.0
경상북도,405023.5,2022-12-27,-6.3,0.0,0.0,1,0,0,0,1313757.0,2731.0,0.0,2730.0,1.0
경상남도,364595.0,2022-12-27,-1.9,0.0,0.0,0,0,0,0,1713421.0,5574.0,0.0,5573.0,1.0
제주특별자치도,174492.5,2022-12-27,6.5,0.0,0.0,0,0,0,0,362920.0,545.0,0.0,545.0,0.0
서울특별시,1611519.0,2022-12-28,-3.3,0.1,0.4,0,0,0,0,5626635.0,15783.0,0.0,15783.0,0.0
부산광역시,395755.5,2022-12-28,2.9,0.0,0.0,0,0,0,0,1702845.0,6143.0,0.0,6141.0,2.0
대구광역시,268978.5,2022-12-28,1.0,0.0,0.0,0,0,0,0,1260890.0,3522.0,0.0,3510.0,12.0
인천광역시,434815.5,2022-12-28,-3.2,0.2,0.4,0,0,0,0,1674382.0,5102.0,0.0,5102.0,0.0
광주광역시,165179.0,2022-12-28,-0.2,0.0,11.0,0,0,0,0,843929.0,2499.0,0.0,2496.0,3.0
대전광역시,200592.0,2022-12-28,-2.3,0.0,0.0,0,0,0,0,843077.0,2348.0,0.0,2348.0,0.0
울산광역시,132828.5,2022-12-28,2.5,0.0,0.0,0,0,0,0,613303.0,2262.0,0.0,2261.0,1.0
세종특별자치시,72149.0,2022-12-28,-2.4,0.0,0.0,0,0,0,0,228690.0,685.0,0.0,685.0,0.0
경기도,1586473.0,2022-12-28,-4.4,0.2,0.0,0,0,0,0,7814056.0,24122.0,0.0,24111.0,11.0
강원도,342020.0,2022-12-28,-5.4,0.1,0.0,0,0,0,0,852398.0,1937.0,0.0,1934.0,3.0
충청북도,243225.5,2022-12-28,-6.6,0.0,0.0,0,0,0,0,906103.0,2756.0,0.0,2755.0,1.0
충청남도,334596.5,2022-12-28,-2.6,0.0,0.0,0,0,0,0,1165475.0,3632.0,0.0,3631.0,1.0
전라북도,207816.0,2022-12-28,-1.0,0.0,2.1,0,0,0,0,967031.0,2525.0,0.0,2525.0,0.0
전라남도,277028.5,2022-12-28,1.3,0.0,0.0,1,0,0,0,940880.0,2774.0,0.0,2774.0,0.0
경상북도,410182.5,2022-12-28,-4.4,0.0,0.0,0,0,0,0,1317639.0,3882.0,0.0,3882.0,0.0
경상남도,373901.5,2022-12-28,1.0,0.0,0.0,0,0,0,0,1719605.0,6184.0,0.0,6183.0,1.0
제주특별자치도,182791.0,2022-12-28,6.8,0.0,0.0,0,0,0,0,363915.0,995.0,0.0,994.0,1.0
서울특별시,1628557.0,2022-12-29,-2.9,0.0,0.0,0,0,0,0,5640031.0,13396.0,0.0,13396.0,0.0
부산광역시,419877.5,2022-12-29,1.8,0.0,0.0,0,0,0,0,1707682.0,4837.0,0.0,4837.0,0.0
대구광역시,281365.0,2022-12-29,-0.3,0.0,0.0,0,0,0,0,1263538.0,2648.0,0.0,2646.0,2.0
인천광역시,440527.5,2022-12-29,-2.8,0.3,1.1,0,0,0,0,1678749.0,4367.0,0.0,4366.0,1.0
광주광역시,172487.0,2022-12-29,0.7,0.0,10.2,0,0,0,0,845796.0,1867.0,0.0,1867.0,0.0
