baseYmd,AccumulateCovid19,areaNm,increase,AccumulateReleased,localIncrease,CovidForeigner
2022-04-23,214110.0,제주특별자치도,1285.0,0.0,1285.0,0.0
2022-04-24,214110.0,제주특별자치도,1285.0,0.0,1285.0,0.0
2022-04-25,218048.0,제주특별자치도,734.0,0.0,734.0,0.0
2022-04-26,218794.0,제주특별자치도,746.0,0.0,746.0,0.0
2022-04-27,218794.0,제주특별자치도,746.0,0.0,746.0,0.0
2022-04-28,220876.0,제주특별자치도,846.0,0.0,846.0,0.0
2022-04-29,220876.0,제주특별자치도,846.0,0.0,846.0,0.0
2022-04-30,220876.0,제주특별자치도,846.0,0.0,846.0,0.0
2022-05-01,222986.0,제주특별자치도,577.0,0.0,577.0,0.0
2022-05-02,222986.0,제주특별자치도,577.0,0.0,577.0,0.0
2022-05-03,223809.0,제주특별자치도,391.0,0.0,391.0,0.0
2022-05-04,224538.0,제주특별자치도,729.0,0.0,728.0,1.0
2022-05-05,224538.0,제주특별자치도,729.0,0.0,728.0,1.0
2022-05-06,225685.0,제주특별자치도,571.0,0.0,571.0,0.0
2022-05-07,225685.0,제주특별자치도,571.0,0.0,571.0,0.0
2022-05-08,225685.0,제주특별자치도,571.0,0.0,571.0,0.0
2022-05-09,225685.0,제주특별자치도,571.0,0.0,571.0,0.0
2022-05-10,227524.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-11,227524.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-12,227524.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-13,227524.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-14,229562.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-15,229562.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-16,229562.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-17,229562.0,제주특별자치도,405.0,0.0,405.0,0.0
2022-05-18,230921.0,제주특별자치도,442.0,0.0,442.0,0.0
2022-05-19,230921.0,제주특별자치도,442.0,0.0,442.0,0.0
2022-05-20,230921.0,제주특별자치도,442.0,0.0,442.0,0.0
2022-05-21,232053.0,제주특별자치도,380.0,0.0,380.0,0.0
2022-05-22,232333.0,제주특별자치도,280.0,0.0,280.0,0.0
2022-05-23,232591.0,제주특별자치도,258.0,0.0,258.0,0.0
2022-05-24,232591.0,제주특별자치도,258.0,0.0,258.0,0.0
2022-05-25,232591.0,제주특별자치도,258.0,0.0,258.0,0.0
2022-05-26,232591.0,제주특별자치도,258.0,0.0,258.0,0.0
2022-05-27,232591.0,제주특별자치도,258.0,0.0,258.0,0.0
2022-05-28,234306.0,제주특별자치도,280.0,0.0,280.0,0.0
2022-05-29,234306.0,제주특별자치도,280.0,0.0,280.0,0.0
2022-05-30,234306.0,제주특별자치도,280.0,0.0,280.0,0.0
2022-05-31,234923.0,제주특별자치도,236.0,0.0,236.0,0.0
2022-06-01,234923.0,제주특별자치도,236.0,0.0,236.0,0.0
2022-06-02,234923.0,제주특별자치도,236.0,0.0,236.0,0.0
2022-06-03,235546.0,제주특별자치도,142.0,0.0,142.0,0.0
2022-06-04,235756.0,제주특별자치도,210.0,0.0,210.0,0.0
2022-06-05,235756.0,제주특별자치도,210.0,0.0,210.0,0.0
2022-06-06,235756.0,제주특별자치도,210.0,0.0,210.0,0.0
2022-06-07,235756.0,제주특별자치도,210.0,0.0,210.0,0.0
2022-06-08,236353.0,제주특별자치도,174.0,0.0,171.0,3.0
2022-06-09,236353.0,제주특별자치도,174.0,0.0,171.0,3.0
2022-06-10,236714.0,제주특별자치도,162.0,0.0,157.0,5.0
2022-06-11,236714.0,제주특별자치도,162.0,0.0,157.0,5.0
2022-06-12,236714.0,제주특별자치도,162.0,0.0,157.0,5.0
2022-06-13,236714.0,제주특별자치도,162.0,0.0,157.0,5.0
2022-06-14,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-15,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-16,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-17,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-18,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-19,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-20,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-21,237178.0,제주특별자치도,112.0,0.0,107.0,5.0
2022-06-22,238126.0,제주특별자치도,163.0,0.0,152.0,11.0
2022-06-23,238126.0,제주특별자치도,163.0,0.0,152.0,11.0
2022-06-24,238126.0,제주특별자치도,163.0,0.0,152.0,11.0
2022-06-25,238442.0,제주특별자치도,85.0,0.0,77.0,8.0
2022-06-26,238442.0,제주특별자치도,85.0,0.0,77.0,8.0
2022-06-27,238442.0,제주특별자치도,85.0,0.0,77.0,8.0
2022-06-28,238442.0,제주특별자치도,85.0,0.0,77.0,8.0
2022-06-29,238442.0,제주특별자치도,85.0,0.0,77.0,8.0
2022-06-30,238442.0,제주특별자치도,85.0,0.0,77.0,8.0
2022-07-01,239250.0,제주특별자치도,184.0,0.0,167.0,17.0
2022-07-02,239466.0,제주특별자치도,216.0,0.0,206.0,10.0
2022-07-03,239466.0,제주특별자치도,216.0,0.0,206.0,10.0
2022-07-04,239847.0,제주특별자치도,174.0,0.0,171.0,3.0
2022-07-05,240132.0,제주특별자치도,285.0,0.0,275.0,10.0
2022-07-06,240513.0,제주특별자치도,381.0,0.0,375.0,6.0
2022-07-07,240926.0,제주특별자치도,413.0,0.0,408.0,5.0
2022-07-08,241320.0,제주특별자치도,394.0,0.0,383.0,11.0
2022-07-09,241686.0,제주특별자치도,366.0,0.0,357.0,9.0
2022-07-10,242178.0,제주특별자치도,492.0,0.0,484.0,8.0
2022-07-11,242537.0,제주특별자치도,359.0,0.0,355.0,4.0
2022-07-12,243079.0,제주특별자치도,542.0,0.0,528.0,14.0
2022-07-13,244043.0,제주특별자치도,964.0,0.0,950.0,14.0
2022-07-14,244897.0,제주특별자치도,854.0,0.0,842.0,12.0
2022-07-15,245774.0,제주특별자치도,878.0,0.0,872.0,6.0
2022-07-16,246741.0,제주특별자치도,967.0,0.0,957.0,10.0
2022-07-17,247774.0,제주특별자치도,1033.0,0.0,1023.0,10.0
2022-07-18,248606.0,제주특별자치도,832.0,0.0,819.0,13.0
2022-07-19,249826.0,제주특별자치도,1221.0,0.0,1214.0,7.0
2022-07-20,251766.0,제주특별자치도,1940.0,0.0,1926.0,14.0
2022-07-21,253367.0,제주특별자치도,1601.0,0.0,1572.0,29.0
2022-07-22,254837.0,제주특별자치도,1471.0,0.0,1457.0,14.0
2022-07-23,256424.0,제주특별자치도,1589.0,0.0,1580.0,9.0
2022-07-24,258102.0,제주특별자치도,1678.0,0.0,1665.0,13.0
2022-07-25,259309.0,제주특별자치도,1207.0,0.0,1193.0,14.0
2022-07-26,260931.0,제주특별자치도,1624.0,0.0,1606.0,18.0
2022-07-27,262985.0,제주특별자치도,2054.0,0.0,2040.0,14.0
2022-07-28,264823.0,제주특별자치도,1839.0,0.0,1826.0,13.0
2022-07-29,266445.0,제주특별자치도,1622.0,0.0,1597.0,25.0
2022-07-30,268282.0,제주특별자치도,1837.0,0.0,1825.0,12.0
2022-07-31,269865.0,제주특별자치도,1583.0,0.0,1560.0,23.0
2022-08-01,270878.0,제주특별자치도,1013.0,0.0,1005.0,8.0
2022-08-02,272381.0,제주특별자치도,1503.0,0.0,1487.0,16.0
2022-08-03,274349.0,제주특별자치도,1968.0,0.0,1954.0,14.0
2022-08-04,276244.0,제주특별자치도,1895.0,0.0,1888.0,7.0
2022-08-05,277946.0,제주특별자치도,1705.0,0.0,1688.0,17.0
2022-08-06,279588.0,제주특별자치도,1642.0,0.0,1636.0,6.0
2022-08-07,281416.0,제주특별자치도,1828.0,0.0,1814.0,14.0
2022-08-08,282659.0,제주특별자치도,1243.0,0.0,1229.0,14.0
2022-08-09,284315.0,제주특별자치도,1656.0,0.0,1638.0,18.0
2022-08-10,286308.0,제주특별자치도,1993.0,0.0,1977.0,16.0
2022-08-11,288332.0,제주특별자치도,2024.0,0.0,2009.0,15.0
2022-08-12,290315.0,제주특별자치도,1984.0,0.0,1968.0,16.0
2022-08-13,292188.0,제주특별자치도,1874.0,0.0,1861.0,13.0
2022-08-14,294101.0,제주특별자치도,1913.0,0.0,1897.0,16.0
2022-08-15,295574.0,제주특별자치도,1473.0,0.0,1468.0,5.0
2022-08-16,295574.0,제주특별자치도,1473.0,0.0,1468.0,5.0
2022-08-17,295574.0,제주특별자치도,1473.0,0.0,1468.0,5.0
2022-08-18,295574.0,제주특별자치도,1473.0,0.0,1468.0,5.0
2022-08-19,295574.0,제주특별자치도,1473.0,0.0,1468.0,5.0
2022-08-20,295574.0,제주특별자치도,1473.0,0.0,1468.0,5.0
2022-08-21,307031.0,제주특별자치도,1934.0,0.0,1920.0,14.0
2022-08-22,308385.0,제주특별자치도,1354.0,0.0,1343.0,11.0
2022-08-23,309916.0,제주특별자치도,1531.0,0.0,1521.0,10.0
2022-08-24,312010.0,제주특별자치도,2096.0,0.0,2074.0,22.0
2022-08-25,313644.0,제주특별자치도,1634.0,0.0,1622.0,12.0
2022-08-26,315036.0,제주특별자치도,1394.0,0.0,1381.0,13.0
2022-08-27,316451.0,제주특별자치도,1415.0,0.0,1406.0,9.0
2022-08-28,317678.0,제주특별자치도,1227.0,0.0,1220.0,7.0
2022-08-29,318517.0,제주특별자치도,839.0,0.0,834.0,5.0
2022-08-30,319552.0,제주특별자치도,1035.0,0.0,1025.0,10.0
2022-08-31,320983.0,제주특별자치도,1431.0,0.0,1422.0,9.0
2022-09-01,322030.0,제주특별자치도,1047.0,0.0,1041.0,6.0
2022-09-02,322030.0,제주특별자치도,1047.0,0.0,1041.0,6.0
2022-09-03,322030.0,제주특별자치도,1047.0,0.0,1041.0,6.0
2022-09-04,324483.0,제주특별자치도,756.0,0.0,748.0,8.0
2022-09-05,324979.0,제주특별자치도,496.0,0.0,489.0,7.0
2022-09-06,325546.0,제주특별자치도,567.0,0.0,560.0,7.0
2022-09-07,326233.0,제주특별자치도,689.0,0.0,685.0,4.0
2022-09-08,326956.0,제주특별자치도,723.0,0.0,719.0,4.0
2022-09-09,327628.0,제주특별자치도,672.0,0.0,662.0,10.0
2022-09-10,328003.0,제주특별자치도,375.0,0.0,372.0,3.0
2022-09-11,328326.0,제주특별자치도,323.0,0.0,318.0,5.0
2022-09-12,328613.0,제주특별자치도,287.0,0.0,284.0,3.0
2022-09-13,328920.0,제주특별자치도,307.0,0.0,304.0,3.0
2022-09-14,329390.0,제주특별자치도,470.0,0.0,466.0,4.0
2022-09-15,329930.0,제주특별자치도,540.0,0.0,536.0,4.0
2022-09-16,330280.0,제주특별자치도,350.0,0.0,338.0,12.0
2022-09-17,330632.0,제주특별자치도,352.0,0.0,350.0,2.0
2022-09-18,330902.0,제주특별자치도,270.0,0.0,263.0,7.0
2022-09-19,331125.0,제주특별자치도,223.0,0.0,218.0,5.0
2022-09-20,331393.0,제주특별자치도,268.0,0.0,259.0,9.0
2022-09-21,331747.0,제주특별자치도,354.0,0.0,344.0,10.0
2022-09-22,332011.0,제주특별자치도,265.0,0.0,262.0,3.0
2022-09-23,332217.0,제주특별자치도,206.0,0.0,201.0,5.0
2022-09-24,332484.0,제주특별자치도,267.0,0.0,265.0,2.0
2022-09-25,332678.0,제주특별자치도,194.0,0.0,187.0,7.0
2022-09-26,332678.0,제주특별자치도,194.0,0.0,187.0,7.0
2022-09-27,333020.0,제주특별자치도,190.0,0.0,188.0,2.0
2022-09-28,333255.0,제주특별자치도,235.0,0.0,228.0,7.0
2022-09-29,333506.0,제주특별자치도,251.0,0.0,248.0,3.0
2022-09-30,333724.0,제주특별자치도,218.0,0.0,215.0,3.0
2022-10-01,333931.0,제주특별자치도,208.0,0.0,202.0,6.0
2022-10-02,334102.0,제주특별자치도,171.0,0.0,164.0,7.0
2022-10-03,334244.0,제주특별자치도,142.0,0.0,136.0,6.0
2022-10-04,334388.0,제주특별자치도,144.0,0.0,144.0,0.0
2022-10-05,334578.0,제주특별자치도,190.0,0.0,189.0,1.0
2022-10-06,334835.0,제주특별자치도,258.0,0.0,256.0,2.0
2022-10-07,335014.0,제주특별자치도,179.0,0.0,178.0,1.0
2022-10-08,335170.0,제주특별자치도,156.0,0.0,155.0,1.0
2022-10-09,335320.0,제주특별자치도,150.0,0.0,150.0,0.0
2022-10-10,335399.0,제주특별자치도,79.0,0.0,79.0,0.0
2022-10-11,335522.0,제주특별자치도,123.0,0.0,123.0,0.0
2022-10-12,335701.0,제주특별자치도,179.0,0.0,178.0,1.0
2022-10-13,335972.0,제주특별자치도,271.0,0.0,268.0,3.0
2022-10-14,336121.0,제주특별자치도,149.0,0.0,148.0,1.0
2022-10-15,336311.0,제주특별자치도,191.0,0.0,190.0,1.0
2022-10-16,336471.0,제주특별자치도,160.0,0.0,159.0,1.0
2022-10-17,336599.0,제주특별자치도,128.0,0.0,127.0,1.0
2022-10-18,336777.0,제주특별자치도,178.0,0.0,178.0,0.0
2022-10-19,336952.0,제주특별자치도,175.0,0.0,175.0,0.0
2022-10-20,337094.0,제주특별자치도,142.0,0.0,142.0,0.0
2022-10-21,337256.0,제주특별자치도,162.0,0.0,162.0,0.0
2022-10-22,337423.0,제주특별자치도,167.0,0.0,165.0,2.0
2022-10-23,337589.0,제주특별자치도,166.0,0.0,164.0,2.0
2022-10-24,337736.0,제주특별자치도,147.0,0.0,147.0,0.0
2022-10-25,337877.0,제주특별자치도,141.0,0.0,139.0,2.0
2022-10-26,338157.0,제주특별자치도,280.0,0.0,279.0,1.0
2022-10-27,338335.0,제주특별자치도,178.0,0.0,178.0,0.0
2022-10-28,338552.0,제주특별자치도,217.0,0.0,214.0,3.0
2022-10-29,338761.0,제주특별자치도,209.0,0.0,209.0,0.0
2022-10-30,338989.0,제주특별자치도,228.0,0.0,228.0,0.0
2022-10-31,339150.0,제주특별자치도,161.0,0.0,161.0,0.0
2022-11-01,339375.0,제주특별자치도,225.0,0.0,224.0,1.0
2022-11-02,339734.0,제주특별자치도,359.0,0.0,359.0,0.0
2022-11-03,340015.0,제주특별자치도,281.0,0.0,281.0,0.0
2022-11-04,340279.0,제주특별자치도,264.0,0.0,264.0,0.0
2022-11-05,340521.0,제주특별자치도,242.0,0.0,240.0,2.0
2022-11-06,340758.0,제주특별자치도,237.0,0.0,237.0,0.0
2022-11-07,340912.0,제주특별자치도,154.0,0.0,154.0,0.0
2022-11-08,341178.0,제주특별자치도,266.0,0.0,266.0,0.0
2022-11-09,341527.0,제주특별자치도,349.0,0.0,349.0,0.0
2022-11-10,341891.0,제주특별자치도,364.0,0.0,364.0,0.0
2022-11-11,342238.0,제주특별자치도,347.0,0.0,345.0,2.0
2022-11-12,342624.0,제주특별자치도,386.0,0.0,386.0,0.0
2022-11-13,342951.0,제주특별자치도,327.0,0.0,327.0,0.0
2022-11-14,343186.0,제주특별자치도,235.0,0.0,235.0,0.0
2022-11-15,343495.0,제주특별자치도,309.0,0.0,308.0,1.0
2022-11-16,343950.0,제주특별자치도,455.0,0.0,455.0,0.0
2022-11-17,344320.0,제주특별자치도,370.0,0.0,370.0,0.0
2022-11-18,344676.0,제주특별자치도,356.0,0.0,356.0,0.0
2022-11-19,345015.0,제주특별자치도,340.0,0.0,340.0,0.0
2022-11-20,345369.0,제주특별자치도,354.0,0.0,354.0,0.0
2022-11-21,345614.0,제주특별자치도,245.0,0.0,245.0,0.0
2022-11-22,345943.0,제주특별자치도,329.0,0.0,327.0,2.0
2022-11-23,346387.0,제주특별자치도,444.0,0.0,443.0,1.0
2022-11-24,346750.0,제주특별자치도,363.0,0.0,363.0,0.0
2022-11-25,347101.0,제주특별자치도,351.0,0.0,351.0,0.0
2022-11-26,347415.0,제주특별자치도,314.0,0.0,313.0,1.0
2022-11-27,347716.0,제주특별자치도,301.0,0.0,300.0,1.0
2022-11-28,347935.0,제주특별자치도,219.0,0.0,219.0,0.0
2022-11-29,348271.0,제주특별자치도,336.0,0.0,336.0,0.0
2022-11-30,348762.0,제주특별자치도,491.0,0.0,490.0,1.0
2022-12-01,349139.0,제주특별자치도,377.0,0.0,376.0,1.0
2022-12-02,349494.0,제주특별자치도,355.0,0.0,354.0,1.0
2022-12-03,349841.0,제주특별자치도,348.0,0.0,348.0,0.0
2022-12-04,350200.0,제주특별자치도,359.0,0.0,359.0,0.0
2022-12-05,350433.0,제주특별자치도,233.0,0.0,232.0,1.0
2022-12-06,350796.0,제주특별자치도,363.0,0.0,363.0,0.0
2022-12-07,351468.0,제주특별자치도,672.0,0.0,672.0,0.0
2022-12-08,352047.0,제주특별자치도,579.0,0.0,578.0,1.0
2022-12-09,352621.0,제주특별자치도,574.0,0.0,574.0,0.0
2022-12-10,353098.0,제주특별자치도,477.0,0.0,477.0,0.0
2022-12-11,353613.0,제주특별자치도,515.0,0.0,515.0,0.0
2022-12-12,354009.0,제주특별자치도,396.0,0.0,394.0,2.0
2022-12-13,354394.0,제주특별자치도,385.0,0.0,385.0,0.0
2022-12-14,354394.0,제주특별자치도,385.0,0.0,385.0,0.0
2022-12-15,355805.0,제주특별자치도,637.0,0.0,637.0,0.0
2022-12-16,356395.0,제주특별자치도,590.0,0.0,590.0,0.0
2022-12-17,356995.0,제주특별자치도,600.0,0.0,597.0,3.0
2022-12-18,357600.0,제주특별자치도,605.0,0.0,605.0,0.0
2022-12-19,358003.0,제주특별자치도,403.0,0.0,403.0,0.0
2022-12-20,358405.0,제주특별자치도,402.0,0.0,402.0,0.0
2022-12-21,359350.0,제주특별자치도,945.0,0.0,944.0,1.0
2022-12-22,360064.0,제주특별자치도,714.0,0.0,713.0,1.0
2022-12-23,360824.0,제주특별자치도,760.0,0.0,759.0,1.0
2022-12-24,361414.0,제주특별자치도,591.0,0.0,590.0,1.0
2022-12-25,361974.0,제주특별자치도,560.0,0.0,560.0,0.0
2022-12-26,362375.0,제주특별자치도,401.0,0.0,401.0,0.0
2022-12-27,362920.0,제주특별자치도,545.0,0.0,545.0,0.0
2022-12-28,363915.0,제주특별자치도,995.0,0.0,994.0,1.0
2022-12-29,364664.0,제주특별자치도,749.0,0.0,749.0,0.0
2022-12-30,365270.0,제주특별자치도,606.0,0.0,605.0,1.0
2022-12-31,365960.0,제주특별자치도,691.0,0.0,691.0,0.0
2022-01-01,9653.0,전라북도,85.0,8249.0,84.0,1.0
2022-01-02,9732.0,전라북도,79.0,8369.0,76.0,3.0
2022-01-03,9818.0,전라북도,86.0,8498.0,83.0,3.0
2022-01-04,9910.0,전라북도,92.0,8630.0,89.0,3.0
2022-01-05,10007.0,전라북도,97.0,8736.0,93.0,4.0
2022-01-06,10078.0,전라북도,71.0,8821.0,71.0,0.0
2022-01-07,10162.0,전라북도,84.0,8920.0,78.0,6.0
2022-01-08,10229.0,전라북도,67.0,9012.0,64.0,3.0
2022-01-09,10305.0,전라북도,76.0,9116.0,71.0,5.0
2022-01-10,10401.0,전라북도,96.0,9252.0,93.0,3.0
2022-01-11,10459.0,전라북도,58.0,9346.0,55.0,3.0
2022-01-12,10517.0,전라북도,58.0,9556.0,58.0,0.0
2022-01-13,10623.0,전라북도,106.0,9632.0,106.0,0.0
2022-01-14,10724.0,전라북도,102.0,9756.0,99.0,3.0
2022-01-15,10847.0,전라북도,123.0,9854.0,120.0,3.0
2022-01-16,10970.0,전라북도,123.0,9946.0,112.0,11.0
2022-01-17,11094.0,전라북도,124.0,10024.0,114.0,10.0
2022-01-18,11245.0,전라북도,151.0,10086.0,147.0,4.0
2022-01-19,11388.0,전라북도,143.0,10156.0,134.0,9.0
2022-01-20,11526.0,전라북도,138.0,10255.0,131.0,7.0
2022-01-21,11691.0,전라북도,165.0,10318.0,159.0,6.0
2022-01-22,11862.0,전라북도,171.0,10379.0,167.0,4.0
2022-01-23,12002.0,전라북도,140.0,10491.0,136.0,4.0
2022-01-24,12202.0,전라북도,200.0,10587.0,192.0,8.0
2022-01-25,12440.0,전라북도,238.0,10706.0,232.0,6.0
2022-01-26,12741.0,전라북도,301.0,10817.0,293.0,8.0
2022-01-27,13052.0,전라북도,311.0,10970.0,308.0,3.0
2022-01-28,13433.0,전라북도,381.0,11152.0,369.0,12.0
2022-01-29,13991.0,전라북도,559.0,11323.0,558.0,1.0
2022-01-30,14412.0,전라북도,437.0,11476.0,432.0,5.0
2022-01-31,14942.0,전라북도,530.0,11519.0,524.0,6.0
2022-02-01,15526.0,전라북도,586.0,11724.0,583.0,3.0
2022-02-02,16182.0,전라북도,656.0,11933.0,648.0,8.0
2022-02-03,17129.0,전라북도,947.0,11933.0,944.0,3.0
2022-02-04,18193.0,전라북도,1064.0,12399.0,1063.0,1.0
2022-02-05,19476.0,전라북도,1283.0,12723.0,1272.0,11.0
2022-02-06,20486.0,전라북도,1012.0,12994.0,1010.0,2.0
2022-02-07,20486.0,전라북도,1271.0,21756.0,1269.0,2.0
2022-02-08,22982.0,전라북도,1226.0,13933.0,1225.0,1.0
2022-02-09,24545.0,전라북도,1564.0,14468.0,1562.0,2.0
2022-02-10,26316.0,전라북도,1771.0,14916.0,1754.0,17.0
2022-02-11,27823.0,전라북도,1507.0,15435.0,1504.0,3.0
2022-02-12,29371.0,전라북도,1548.0,16037.0,1546.0,2.0
2022-02-13,31011.0,전라북도,1642.0,16972.0,1637.0,5.0
2022-02-14,32602.0,전라북도,1591.0,17804.0,1585.0,6.0
2022-02-15,34181.0,전라북도,1579.0,17804.0,1579.0,0.0
2022-02-16,36743.0,전라북도,2562.0,21543.0,2555.0,7.0
2022-02-17,39317.0,전라북도,2574.0,21648.0,2567.0,7.0
2022-02-18,41826.0,전라북도,2510.0,22328.0,2503.0,7.0
2022-02-19,44318.0,전라북도,2492.0,24066.0,2486.0,6.0
2022-02-20,47109.0,전라북도,2791.0,25939.0,2778.0,13.0
2022-02-21,49837.0,전라북도,2728.0,25939.0,2720.0,8.0
2022-02-22,52300.0,전라북도,2463.0,28868.0,2456.0,7.0
2022-02-23,56324.0,전라북도,4024.0,30386.0,4010.0,14.0
2022-02-24,60240.0,전라북도,3916.0,32057.0,3912.0,4.0
2022-02-25,64457.0,전라북도,4217.0,33650.0,4208.0,9.0
2022-02-26,68617.0,전라북도,4161.0,35458.0,4156.0,5.0
2022-02-27,72827.0,전라북도,4216.0,35458.0,4211.0,5.0
2022-02-28,76896.0,전라북도,4070.0,35458.0,4066.0,4.0
2022-03-01,80834.0,전라북도,3938.0,39182.0,3937.0,1.0
2022-03-02,87247.0,전라북도,6413.0,39182.0,6407.0,6.0
2022-03-03,92532.0,전라북도,5285.0,39191.0,5280.0,5.0
2022-03-04,99070.0,전라북도,6539.0,50063.0,6536.0,3.0
2022-03-05,106058.0,전라북도,6988.0,57751.0,6980.0,8.0
2022-03-06,112909.0,전라북도,6851.0,57751.0,6840.0,11.0
2022-03-07,118974.0,전라북도,6065.0,57751.0,6063.0,2.0
2022-03-08,125238.0,전라북도,6264.0,77310.0,6260.0,4.0
2022-03-09,134917.0,전라북도,9679.0,82010.0,9677.0,2.0
2022-03-10,144992.0,전라북도,10075.0,82010.0,10072.0,3.0
2022-03-11,153843.0,전라북도,8852.0,82010.0,8841.0,11.0
2022-03-12,164677.0,전라북도,10834.0,94870.0,10833.0,1.0
2022-03-13,176118.0,전라북도,11441.0,94870.0,11441.0,0.0
2022-03-14,187291.0,전라북도,11173.0,94870.0,11168.0,5.0
2022-03-15,198550.0,전라북도,11259.0,94871.0,11257.0,2.0
2022-03-16,213947.0,전라북도,15397.0,133622.0,15390.0,7.0
2022-03-17,232558.0,전라북도,18611.0,142481.0,18607.0,4.0
2022-03-18,243447.0,전라북도,10889.0,153345.0,10888.0,1.0
2022-03-19,253370.0,전라북도,9923.0,164605.0,9922.0,1.0
2022-03-20,263055.0,전라북도,9685.0,164605.0,9684.0,1.0
2022-03-21,270954.0,전라북도,7899.0,164605.0,7898.0,1.0
2022-03-22,283511.0,전라북도,12584.0,164593.0,12584.0,0.0
2022-03-23,299419.0,전라북도,15909.0,197046.0,15905.0,4.0
2022-03-24,312335.0,전라북도,12916.0,207933.0,12914.0,2.0
2022-03-25,325155.0,전라북도,12824.0,207927.0,2.0,12826.0
2022-03-26,337357.0,전라북도,12202.0,208050.0,12200.0,2.0
2022-03-27,348205.0,전라북도,10848.0,208050.0,10848.0,0.0
2022-03-28,355147.0,전라북도,6942.0,208050.0,6942.0,0.0
2022-03-29,370244.0,전라북도,15098.0,0.0,15092.0,6.0
2022-03-30,383493.0,전라북도,13253.0,0.0,13248.0,5.0
2022-03-31,394784.0,전라북도,11295.0,0.0,11294.0,1.0
2022-04-01,405421.0,전라북도,10640.0,0.0,10640.0,0.0
2022-04-02,414883.0,전라북도,9462.0,0.0,9462.0,0.0
2022-04-03,423397.0,전라북도,8514.0,0.0,8512.0,2.0
2022-04-04,428485.0,전라북도,5088.0,0.0,5086.0,2.0
2022-04-05,438733.0,전라북도,10253.0,0.0,10246.0,7.0
2022-04-06,449213.0,전라북도,10482.0,0.0,10482.0,0.0
2022-04-07,457491.0,전라북도,8280.0,0.0,8271.0,9.0
2022-04-08,457491.0,전라북도,8280.0,0.0,8271.0,9.0
2022-04-09,457491.0,전라북도,8280.0,0.0,8271.0,9.0
2022-04-10,479658.0,전라북도,6728.0,0.0,6728.0,0.0
2022-04-11,483420.0,전라북도,3762.0,0.0,3759.0,3.0
2022-04-12,483420.0,전라북도,3762.0,0.0,3759.0,3.0
2022-04-13,499558.0,전라북도,8005.0,0.0,8002.0,3.0
2022-04-14,499558.0,전라북도,8005.0,0.0,8002.0,3.0
2022-04-15,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-16,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-17,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-18,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-19,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-20,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-21,511431.0,전라북도,5344.0,0.0,5343.0,1.0
2022-04-22,539271.0,전라북도,3349.0,0.0,3347.0,2.0
2022-04-23,542568.0,전라북도,3297.0,0.0,3297.0,0.0
2022-04-24,545543.0,전라북도,2975.0,0.0,2974.0,1.0
2022-04-25,545543.0,전라북도,2975.0,0.0,2974.0,1.0
2022-04-26,550483.0,전라북도,3515.0,0.0,3514.0,1.0
