areaNm,baseYmd,festival_no,festival_yes,holiday_no,holiday_yes,PM10_no,PM10_yes,PM25_no,PM25_yes,dayRf_no,dayRf_yes,touNum,avgTemp,AccumulateCovid19,increase
전라북도,2022-07-11,1,0,1,0,1,0,1,0,0,1,316001.0,26.3,610030.0,310.0
전라남도,2022-07-11,0,1,1,0,1,0,1,0,0,1,389123.0,27.3,605770.0,236.0
경상북도,2022-07-11,1,0,1,0,1,0,1,0,0,1,382627.0,22.6,799227.0,534.0
경상남도,2022-07-11,0,1,1,0,1,0,1,0,0,1,328282.5,25.4,1112756.0,658.0
제주특별자치도,2022-07-11,1,0,1,0,1,0,1,0,0,1,238042.0,27.9,242537.0,359.0
서울특별시,2022-07-12,1,0,1,0,1,0,1,0,1,0,1429326.5,26.8,3715539.0,9412.0
부산광역시,2022-07-12,1,0,1,0,1,0,1,0,1,0,324247.0,25.1,1119149.0,2669.0
대구광역시,2022-07-12,1,0,1,0,1,0,1,0,1,0,260431.5,25.6,779728.0,1433.0
인천광역시,2022-07-12,1,0,1,0,1,0,1,0,1,0,373656.5,26.7,1093934.0,1917.0
광주광역시,2022-07-12,1,0,1,0,1,0,1,0,1,0,251818.0,27.4,541248.0,662.0
대전광역시,2022-07-12,1,0,1,0,1,0,1,0,1,0,173446.0,27.0,522324.0,914.0
울산광역시,2022-07-12,1,0,1,0,1,0,1,0,0,1,110565.0,23.7,391192.0,1001.0
세종특별자치시,2022-07-12,1,0,1,0,1,0,1,0,1,0,65250.5,26.6,142217.0,320.0
경기도,2022-07-12,0,1,1,0,1,0,1,0,1,0,1462044.5,25.8,5042098.0,10306.0
강원도,2022-07-12,1,0,1,0,1,0,1,0,1,0,330613.5,25.9,530633.0,889.0
충청북도,2022-07-12,1,0,1,0,1,0,1,0,1,0,241654.0,24.3,566278.0,977.0
충청남도,2022-07-12,1,0,1,0,1,0,1,0,1,0,332850.0,26.0,730182.0,1289.0
전라북도,2022-07-12,1,0,1,0,1,0,1,0,1,0,319830.0,27.6,611021.0,991.0
전라남도,2022-07-12,0,1,1,0,1,0,1,0,1,0,403998.0,26.4,606523.0,754.0
경상북도,2022-07-12,1,0,1,0,1,0,1,0,1,0,403847.5,23.1,800389.0,1162.0
경상남도,2022-07-12,0,1,1,0,1,0,1,0,1,0,339976.0,26.3,1114862.0,2106.0
제주특별자치도,2022-07-12,1,0,1,0,1,0,1,0,1,0,237545.0,29.3,243079.0,542.0
서울특별시,2022-07-13,1,0,1,0,1,0,1,0,0,1,1359956.5,25.0,3724897.0,9363.0
부산광역시,2022-07-13,1,0,1,0,1,0,1,0,1,0,326826.5,24.5,1121652.0,2505.0
대구광역시,2022-07-13,1,0,1,0,1,0,1,0,0,1,387089.5,24.4,781157.0,1429.0
인천광역시,2022-07-13,1,0,1,0,1,0,1,0,0,1,335062.0,24.4,1096026.0,2097.0
광주광역시,2022-07-13,1,0,1,0,1,0,1,0,1,0,253337.0,26.0,542062.0,814.0
대전광역시,2022-07-13,1,0,1,0,1,0,1,0,0,1,174317.5,24.8,523292.0,968.0
울산광역시,2022-07-13,1,0,1,0,1,0,1,0,0,1,109133.5,23.4,392321.0,1129.0
세종특별자치시,2022-07-13,1,0,1,0,1,0,1,0,0,1,61537.0,24.9,142591.0,375.0
경기도,2022-07-13,0,1,1,0,1,0,1,0,0,1,1317949.5,23.8,5053273.0,11175.0
강원도,2022-07-13,1,0,1,0,1,0,1,0,0,1,303534.0,24.0,531679.0,1047.0
충청북도,2022-07-13,1,0,1,0,1,0,1,0,0,1,233597.0,22.4,567346.0,1069.0
충청남도,2022-07-13,1,0,1,0,1,0,1,0,0,1,314856.5,25.1,731780.0,1598.0
전라북도,2022-07-13,1,0,1,0,1,0,1,0,0,1,313789.0,26.1,612068.0,1050.0
전라남도,2022-07-13,0,1,1,0,1,0,1,0,1,0,410497.5,25.7,607373.0,850.0
경상북도,2022-07-13,1,0,1,0,1,0,1,0,0,1,530547.5,21.8,802039.0,1650.0
경상남도,2022-07-13,0,1,1,0,1,0,1,0,0,1,341572.0,24.1,1117028.0,2166.0
제주특별자치도,2022-07-13,1,0,1,0,1,0,1,0,1,0,242035.5,29.4,244043.0,964.0
서울특별시,2022-07-14,1,0,1,0,1,0,1,0,0,1,1476307.0,25.7,3734550.0,9655.0
부산광역시,2022-07-14,1,0,1,0,1,0,1,0,1,0,333700.5,26.8,1124010.0,2361.0
대구광역시,2022-07-14,1,0,1,0,1,0,1,0,1,0,393183.0,28.2,782438.0,1281.0
인천광역시,2022-07-14,1,0,1,0,1,0,1,0,0,1,380646.0,24.0,1097991.0,1967.0
광주광역시,2022-07-14,1,0,1,0,1,0,1,0,0,1,256613.0,27.3,542862.0,800.0
대전광역시,2022-07-14,1,0,1,0,1,0,1,0,0,1,181034.0,26.0,524314.0,1022.0
울산광역시,2022-07-14,1,0,1,0,1,0,1,0,1,0,110607.0,26.4,393407.0,1086.0
세종특별자치시,2022-07-14,1,0,1,0,1,0,1,0,0,1,67700.5,26.0,142857.0,266.0
경기도,2022-07-14,0,1,1,0,1,0,1,0,0,1,1487661.0,25.1,5063892.0,10635.0
강원도,2022-07-14,1,0,1,0,1,0,1,0,0,1,330477.0,25.3,532716.0,1037.0
충청북도,2022-07-14,1,0,1,0,1,0,1,0,0,1,251604.5,24.2,568390.0,1044.0
충청남도,2022-07-14,1,0,1,0,1,0,1,0,0,1,345492.0,24.2,733296.0,1516.0
전라북도,2022-07-14,1,0,1,0,1,0,1,0,0,1,324453.5,25.4,613215.0,1149.0
전라남도,2022-07-14,0,1,1,0,1,0,1,0,0,1,414844.5,28.3,608223.0,850.0
경상북도,2022-07-14,1,0,1,0,1,0,1,0,0,1,548940.0,23.3,803612.0,1573.0
경상남도,2022-07-14,0,1,1,0,1,0,1,0,0,1,350553.0,26.7,1119111.0,2085.0
제주특별자치도,2022-07-14,1,0,1,0,1,0,1,0,0,1,245892.5,28.8,244897.0,854.0
서울특별시,2022-07-15,1,0,1,0,1,0,1,0,1,0,1630461.0,26.0,3743496.0,8951.0
부산광역시,2022-07-15,1,0,1,0,1,0,1,0,1,0,383148.5,25.7,1126544.0,2536.0
대구광역시,2022-07-15,1,0,1,0,1,0,1,0,1,0,427850.5,28.3,783984.0,1546.0
인천광역시,2022-07-15,1,0,1,0,1,0,1,0,1,0,439341.0,24.3,1100085.0,2095.0
광주광역시,2022-07-15,1,0,1,0,1,0,1,0,1,0,285040.0,27.0,543678.0,816.0
대전광역시,2022-07-15,1,0,1,0,1,0,1,0,1,0,207441.5,26.1,525320.0,1006.0
울산광역시,2022-07-15,1,0,1,0,1,0,1,0,1,0,123882.5,26.5,394461.0,1054.0
세종특별자치시,2022-07-15,1,0,1,0,1,0,1,0,1,0,73930.5,25.4,143116.0,259.0
경기도,2022-07-15,0,1,1,0,1,0,1,0,1,0,1671369.0,25.8,5074415.0,10530.0
강원도,2022-07-15,1,0,1,0,1,0,1,0,1,0,437188.5,25.4,533836.0,1120.0
충청북도,2022-07-15,1,0,1,0,1,0,1,0,1,0,296457.0,24.1,569431.0,1041.0
충청남도,2022-07-15,0,1,1,0,1,0,1,0,1,0,435099.0,25.1,734712.0,1416.0
전라북도,2022-07-15,1,0,1,0,1,0,1,0,1,0,371490.0,25.8,614284.0,1070.0
전라남도,2022-07-15,0,1,1,0,1,0,1,0,1,0,459161.5,27.8,609078.0,855.0
경상북도,2022-07-15,1,0,1,0,1,0,1,0,1,0,605601.5,23.1,805230.0,1618.0
경상남도,2022-07-15,0,1,1,0,1,0,1,0,1,0,404043.5,26.7,1121175.0,2064.0
제주특별자치도,2022-07-15,1,0,1,0,1,0,1,0,0,1,246505.0,26.8,245774.0,878.0
서울특별시,2022-07-16,1,0,0,1,1,0,1,0,0,1,1905340.5,24.8,3752951.0,9457.0
부산광역시,2022-07-16,1,0,0,1,1,0,1,0,1,0,500045.0,26.0,1129157.0,2617.0
대구광역시,2022-07-16,1,0,0,1,1,0,1,0,1,0,507111.5,26.8,785319.0,1335.0
인천광역시,2022-07-16,1,0,0,1,1,0,1,0,1,0,594961.5,24.4,1102212.0,2127.0
광주광역시,2022-07-16,1,0,0,1,1,0,1,0,1,0,328464.5,26.5,544490.0,812.0
대전광역시,2022-07-16,1,0,0,1,1,0,1,0,1,0,276143.0,26.2,526371.0,1055.0
울산광역시,2022-07-16,1,0,0,1,1,0,1,0,0,1,156362.5,25.5,395639.0,1178.0
세종특별자치시,2022-07-16,1,0,0,1,1,0,1,0,1,0,91871.5,25.5,143421.0,305.0
경기도,2022-07-16,0,1,0,1,1,0,1,0,0,1,2211849.5,23.4,5085860.0,11448.0
강원도,2022-07-16,1,0,0,1,1,0,1,0,0,1,659568.0,24.4,534946.0,1111.0
충청북도,2022-07-16,1,0,0,1,1,0,1,0,1,0,409531.5,22.6,570712.0,1283.0
충청남도,2022-07-16,0,1,0,1,1,0,1,0,1,0,649593.0,25.1,736334.0,1640.0
전라북도,2022-07-16,1,0,0,1,1,0,1,0,1,0,487434.5,26.1,615429.0,1145.0
전라남도,2022-07-16,0,1,0,1,1,0,1,0,1,0,603032.5,26.9,609967.0,889.0
경상북도,2022-07-16,1,0,0,1,1,0,1,0,1,0,812420.0,22.3,806850.0,1622.0
경상남도,2022-07-16,0,1,0,1,1,0,1,0,1,0,573174.0,26.0,1123473.0,2299.0
제주특별자치도,2022-07-16,1,0,0,1,1,0,1,0,1,0,252325.5,27.2,246741.0,967.0
서울특별시,2022-07-17,1,0,0,1,1,0,1,0,1,0,1609062.0,25.5,3761516.0,8565.0
부산광역시,2022-07-17,1,0,0,1,1,0,1,0,1,0,463487.5,26.3,1131725.0,2568.0
대구광역시,2022-07-17,1,0,0,1,1,0,1,0,1,0,464607.5,27.3,786495.0,1176.0
인천광역시,2022-07-17,1,0,0,1,1,0,1,0,1,0,537225.5,24.6,1104315.0,2103.0
광주광역시,2022-07-17,1,0,0,1,1,0,1,0,1,0,297615.5,26.4,545427.0,937.0
대전광역시,2022-07-17,1,0,0,1,1,0,1,0,1,0,233747.5,26.0,527543.0,1172.0
울산광역시,2022-07-17,1,0,0,1,1,0,1,0,1,0,154028.0,25.8,397008.0,1369.0
세종특별자치시,2022-07-17,1,0,0,1,1,0,1,0,1,0,81158.0,25.4,143738.0,317.0
경기도,2022-07-17,0,1,0,1,1,0,1,0,1,0,2052963.5,24.7,5096903.0,11043.0
강원도,2022-07-17,1,0,0,1,1,0,1,0,1,0,631263.5,25.2,536104.0,1158.0
충청북도,2022-07-17,1,0,0,1,1,0,1,0,1,0,388199.0,23.2,571991.0,1279.0
충청남도,2022-07-17,0,1,0,1,1,0,1,0,1,0,585676.0,24.9,737854.0,1520.0
전라북도,2022-07-17,1,0,0,1,1,0,1,0,1,0,465356.5,26.3,616674.0,1245.0
전라남도,2022-07-17,0,1,0,1,1,0,1,0,0,1,577255.0,26.3,610875.0,908.0
경상북도,2022-07-17,1,0,0,1,1,0,1,0,1,0,809585.0,22.7,808533.0,1683.0
경상남도,2022-07-17,0,1,0,1,1,0,1,0,1,0,566947.5,26.1,1125704.0,2231.0
제주특별자치도,2022-07-17,1,0,0,1,1,0,1,0,0,1,247835.0,28.0,247774.0,1033.0
서울특별시,2022-07-18,1,0,1,0,1,0,1,0,1,0,1455044.5,26.8,3766412.0,4896.0
부산광역시,2022-07-18,1,0,1,0,1,0,1,0,0,1,323494.5,22.8,1132975.0,1250.0
대구광역시,2022-07-18,1,0,1,0,1,0,1,0,0,1,388017.0,22.9,787517.0,1022.0
인천광역시,2022-07-18,1,0,1,0,1,0,1,0,1,0,389592.0,25.9,1106259.0,1944.0
광주광역시,2022-07-18,1,0,1,0,1,0,1,0,0,1,258779.5,23.7,546007.0,580.0
대전광역시,2022-07-18,1,0,1,0,1,0,1,0,0,1,174933.5,22.3,528301.0,758.0
울산광역시,2022-07-18,1,0,1,0,1,0,1,0,0,1,103201.0,22.4,397617.0,609.0
세종특별자치시,2022-07-18,1,0,1,0,1,0,1,0,0,1,61407.5,22.3,144007.0,269.0
경기도,2022-07-18,0,1,1,0,1,0,1,0,0,1,1519885.5,24.1,5105171.0,8268.0
강원도,2022-07-18,1,0,1,0,1,0,1,0,1,0,404540.5,26.1,536782.0,678.0
충청북도,2022-07-18,1,0,1,0,1,0,1,0,0,1,250873.0,22.4,572708.0,717.0
충청남도,2022-07-18,0,1,1,0,1,0,1,0,0,1,342800.5,23.7,738836.0,982.0
전라북도,2022-07-18,1,0,1,0,1,0,1,0,0,1,320159.0,23.4,617357.0,683.0
전라남도,2022-07-18,0,1,1,0,1,0,1,0,0,1,388776.5,25.2,611422.0,547.0
경상북도,2022-07-18,1,0,1,0,1,0,1,0,0,1,519302.0,21.3,809601.0,1068.0
경상남도,2022-07-18,0,1,1,0,1,0,1,0,0,1,325465.0,21.7,1126868.0,1164.0
제주특별자치도,2022-07-18,1,0,1,0,1,0,1,0,0,1,244520.5,29.1,248606.0,832.0
서울특별시,2022-07-19,1,0,1,0,1,0,1,0,1,0,1497398.0,27.4,3784432.0,18038.0
부산광역시,2022-07-19,1,0,1,0,1,0,1,0,1,0,341026.0,24.7,1137865.0,4892.0
대구광역시,2022-07-19,1,0,1,0,1,0,1,0,0,1,395766.0,27.6,789938.0,2423.0
인천광역시,2022-07-19,1,0,1,0,1,0,1,0,1,0,394079.0,25.8,1110491.0,4238.0
광주광역시,2022-07-19,1,0,1,0,1,0,1,0,0,1,263658.5,26.2,547375.0,1368.0
대전광역시,2022-07-19,1,0,1,0,1,0,1,0,1,0,186147.5,25.0,530255.0,1954.0
울산광역시,2022-07-19,1,0,1,0,1,0,1,0,0,1,116116.0,25.2,399684.0,2068.0
세종특별자치시,2022-07-19,1,0,1,0,1,0,1,0,1,0,69321.0,24.5,144564.0,559.0
경기도,2022-07-19,0,1,1,0,1,0,1,0,1,0,1558539.5,25.8,5125263.0,20100.0
강원도,2022-07-19,1,0,1,0,1,0,1,0,1,0,397145.0,27.4,538791.0,2009.0
충청북도,2022-07-19,1,0,1,0,1,0,1,0,1,0,269328.5,24.3,574694.0,1987.0
충청남도,2022-07-19,0,1,1,0,1,0,1,0,1,0,363758.5,25.2,741592.0,2756.0
전라북도,2022-07-19,1,0,1,0,1,0,1,0,0,1,336507.5,24.9,619449.0,2095.0
전라남도,2022-07-19,0,1,1,0,1,0,1,0,1,0,421967.0,26.8,613080.0,1658.0
경상북도,2022-07-19,1,0,1,0,1,0,1,0,0,1,560119.0,23.3,811818.0,2218.0
경상남도,2022-07-19,0,1,1,0,1,0,1,0,1,0,362278.0,26.8,1130838.0,3970.0
제주특별자치도,2022-07-19,1,0,1,0,1,0,1,0,0,1,248542.0,27.8,249826.0,1221.0
서울특별시,2022-07-20,1,0,1,0,1,0,1,0,0,1,1531799.5,27.1,3801622.0,17199.0
부산광역시,2022-07-20,1,0,1,0,1,0,1,0,1,0,352982.0,26.0,1142277.0,4413.0
대구광역시,2022-07-20,1,0,1,0,1,0,1,0,1,0,403326.0,29.4,792509.0,2573.0
인천광역시,2022-07-20,1,0,1,0,1,0,1,0,0,1,406024.5,25.8,1114902.0,4412.0
광주광역시,2022-07-20,1,0,1,0,1,0,1,0,0,1,265013.0,27.2,549098.0,1723.0
대전광역시,2022-07-20,1,0,1,0,1,0,1,0,1,0,191982.0,27.6,532314.0,2059.0
울산광역시,2022-07-20,1,0,1,0,1,0,1,0,1,0,121023.0,27.5,401790.0,2106.0
세종특별자치시,2022-07-20,1,0,1,0,1,0,1,0,1,0,74154.5,26.9,145086.0,522.0
경기도,2022-07-20,0,1,1,0,1,0,1,0,0,1,1585538.5,26.6,5146619.0,21362.0
강원도,2022-07-20,1,0,1,0,1,0,1,0,0,1,406140.0,26.9,540995.0,2204.0
충청북도,2022-07-20,1,0,1,0,1,0,1,0,0,1,276902.5,25.2,576902.0,2210.0
충청남도,2022-07-20,0,1,1,0,1,0,1,0,0,1,367678.5,26.2,744457.0,2865.0
전라북도,2022-07-20,1,0,1,0,1,0,1,0,0,1,344764.0,26.9,621648.0,2200.0
전라남도,2022-07-20,0,1,1,0,1,0,1,0,0,1,434126.0,26.5,614682.0,1604.0
경상북도,2022-07-20,1,0,1,0,1,0,1,0,1,0,574836.5,24.1,814967.0,3149.0
경상남도,2022-07-20,0,1,1,0,1,0,1,0,0,1,377758.5,26.6,1134684.0,3846.0
제주특별자치도,2022-07-20,1,0,1,0,1,0,1,0,1,0,257764.5,27.4,251766.0,1940.0
서울특별시,2022-07-21,1,0,1,0,1,0,1,0,0,1,1537536.0,23.2,3818284.0,16670.0
부산광역시,2022-07-21,1,0,1,0,1,0,1,0,0,1,361707.5,26.3,1146406.0,4129.0
대구광역시,2022-07-21,1,0,1,0,1,0,1,0,0,1,406140.0,26.0,794914.0,2405.0
인천광역시,2022-07-21,1,0,1,0,1,0,1,0,0,1,405083.0,23.2,1118802.0,3939.0
광주광역시,2022-07-21,1,0,1,0,1,0,1,0,0,1,269157.0,24.6,550747.0,1650.0
대전광역시,2022-07-21,1,0,1,0,1,0,1,0,0,1,193847.5,23.8,534343.0,2029.0
울산광역시,2022-07-21,1,0,1,0,1,0,1,0,0,1,120333.5,26.4,403810.0,2020.0
세종특별자치시,2022-07-21,1,0,1,0,1,0,1,0,0,1,70434.0,23.6,145578.0,492.0
경기도,2022-07-21,0,1,1,0,1,0,1,0,0,1,1588107.5,22.6,5166113.0,19503.0
강원도,2022-07-21,1,0,1,0,1,0,1,0,0,1,422075.5,22.7,542988.0,1993.0
충청북도,2022-07-21,1,0,1,0,1,0,1,0,0,1,276843.0,21.5,578795.0,1893.0
충청남도,2022-07-21,0,1,1,0,1,0,1,0,0,1,374444.0,23.2,747095.0,2638.0
전라북도,2022-07-21,1,0,1,0,1,0,1,0,0,1,348379.5,24.6,623833.0,2185.0
전라남도,2022-07-21,0,1,1,0,1,0,1,0,0,1,439008.5,25.6,616376.0,1694.0
경상북도,2022-07-21,1,0,1,0,1,0,1,0,0,1,579764.5,21.2,817793.0,2829.0
경상남도,2022-07-21,0,1,1,0,1,0,1,0,0,1,375543.0,25.3,1138162.0,3479.0
제주특별자치도,2022-07-21,1,0,1,0,1,0,1,0,1,0,265650.0,27.7,253367.0,1601.0
서울특별시,2022-07-22,1,0,1,0,1,0,1,0,0,1,1678029.5,25.1,3833658.0,15379.0
부산광역시,2022-07-22,1,0,1,0,1,0,1,0,1,0,415194.5,25.1,1150202.0,3797.0
대구광역시,2022-07-22,1,0,1,0,1,0,1,0,1,0,444412.5,25.8,797201.0,2287.0
인천광역시,2022-07-22,1,0,1,0,1,0,1,0,1,0,452350.5,24.8,1122504.0,3710.0
광주광역시,2022-07-22,1,0,1,0,1,0,1,0,1,0,297552.5,25.1,552344.0,1597.0
대전광역시,2022-07-22,1,0,1,0,1,0,1,0,1,0,222033.0,25.7,536186.0,1843.0
울산광역시,2022-07-22,0,1,1,0,1,0,1,0,0,1,136629.5,24.1,405680.0,1871.0
세종특별자치시,2022-07-22,1,0,1,0,1,0,1,0,1,0,77990.5,24.9,146106.0,528.0
경기도,2022-07-22,0,1,1,0,1,0,1,0,0,1,1754651.5,23.6,5184927.0,18822.0
강원도,2022-07-22,1,0,1,0,1,0,1,0,0,1,526732.5,24.5,545128.0,2140.0
충청북도,2022-07-22,0,1,1,0,1,0,1,0,0,1,319445.0,22.2,580964.0,2169.0
충청남도,2022-07-22,0,1,1,0,1,0,1,0,1,0,450292.5,24.5,749736.0,2641.0
전라북도,2022-07-22,1,0,1,0,1,0,1,0,1,0,396364.5,25.4,626085.0,2257.0
전라남도,2022-07-22,0,1,1,0,1,0,1,0,1,0,494382.0,26.1,618004.0,1631.0
경상북도,2022-07-22,1,0,1,0,1,0,1,0,0,1,652974.0,22.0,820674.0,2900.0
경상남도,2022-07-22,0,1,1,0,1,0,1,0,1,0,447013.0,25.9,1141724.0,3564.0
제주특별자치도,2022-07-22,1,0,1,0,1,0,1,0,1,0,273220.5,27.2,254837.0,1471.0
서울특별시,2022-07-23,1,0,0,1,1,0,1,0,0,1,1851804.5,24.8,3848480.0,14830.0
부산광역시,2022-07-23,1,0,0,1,1,0,1,0,0,1,522018.0,24.6,1154143.0,3942.0
대구광역시,2022-07-23,1,0,0,1,1,0,1,0,1,0,513306.5,24.9,799760.0,2559.0
인천광역시,2022-07-23,1,0,0,1,1,0,1,0,0,1,587356.0,24.2,1126260.0,3759.0
광주광역시,2022-07-23,1,0,0,1,1,0,1,0,0,1,329668.5,25.1,553978.0,1634.0
대전광역시,2022-07-23,1,0,0,1,1,0,1,0,0,1,280360.5,24.8,538159.0,1976.0
울산광역시,2022-07-23,0,1,0,1,1,0,1,0,1,0,167555.5,23.9,407545.0,1865.0
세종특별자치시,2022-07-23,1,0,0,1,1,0,1,0,0,1,95060.0,24.2,146597.0,493.0
경기도,2022-07-23,0,1,0,1,1,0,1,0,0,1,2218744.5,23.8,5203297.0,18380.0
강원도,2022-07-23,1,0,0,1,1,0,1,0,0,1,747932.5,24.8,547158.0,2030.0
충청북도,2022-07-23,0,1,0,1,1,0,1,0,0,1,422562.0,22.5,583104.0,2140.0
충청남도,2022-07-23,0,1,0,1,1,0,1,0,0,1,634739.0,23.7,752412.0,2676.0
전라북도,2022-07-23,1,0,0,1,1,0,1,0,0,1,499121.0,25.1,628261.0,2176.0
전라남도,2022-07-23,0,1,0,1,1,0,1,0,0,1,617792.0,25.4,619751.0,1748.0
경상북도,2022-07-23,1,0,0,1,1,0,1,0,0,1,845897.5,22.2,823617.0,2943.0
경상남도,2022-07-23,0,1,0,1,1,0,1,0,0,1,604114.0,23.5,1145502.0,3778.0
제주특별자치도,2022-07-23,1,0,0,1,1,0,1,0,1,0,278932.5,28.3,256424.0,1589.0
서울특별시,2022-07-24,1,0,0,1,1,0,1,0,0,1,1582329.0,25.0,3862289.0,13809.0
부산광역시,2022-07-24,1,0,0,1,1,0,1,0,0,1,487448.5,25.1,1157694.0,3551.0
대구광역시,2022-07-24,1,0,0,1,1,0,1,0,0,1,474680.5,27.4,801683.0,1923.0
인천광역시,2022-07-24,1,0,0,1,1,0,1,0,0,1,528867.5,24.5,1129750.0,3490.0
광주광역시,2022-07-24,1,0,0,1,1,0,1,0,0,1,301388.5,23.9,555648.0,1670.0
대전광역시,2022-07-24,1,0,0,1,1,0,1,0,0,1,241983.0,24.7,540145.0,1986.0
울산광역시,2022-07-24,0,1,0,1,1,0,1,0,0,1,160069.0,26.1,409529.0,1984.0
세종특별자치시,2022-07-24,1,0,0,1,1,0,1,0,0,1,75103.0,24.1,147182.0,585.0
경기도,2022-07-24,0,1,0,1,1,0,1,0,0,1,2065619.5,24.2,5220594.0,17297.0
강원도,2022-07-24,1,0,0,1,1,0,1,0,0,1,716516.5,24.7,549053.0,1895.0
충청북도,2022-07-24,0,1,0,1,1,0,1,0,0,1,390460.0,24.1,585361.0,2257.0
충청남도,2022-07-24,0,1,0,1,1,0,1,0,0,1,570118.5,24.9,755057.0,2645.0
전라북도,2022-07-24,1,0,0,1,1,0,1,0,0,1,472475.5,24.8,630615.0,2354.0
전라남도,2022-07-24,0,1,0,1,1,0,1,0,0,1,586596.5,25.1,621527.0,1776.0
경상북도,2022-07-24,1,0,0,1,1,0,1,0,0,1,840847.0,22.6,826622.0,3005.0
경상남도,2022-07-24,0,1,0,1,1,0,1,0,0,1,585487.0,25.4,1149019.0,3517.0
제주특별자치도,2022-07-24,1,0,0,1,1,0,1,0,0,1,277487.0,27.4,258102.0,1678.0
서울특별시,2022-07-25,1,0,1,0,1,0,1,0,1,0,1550409.0,27.5,3868256.0,5967.0
부산광역시,2022-07-25,1,0,1,0,1,0,1,0,1,0,398433.0,25.2,1159131.0,1437.0
대구광역시,2022-07-25,1,0,1,0,1,0,1,0,1,0,425306.0,28.8,803115.0,1432.0
인천광역시,2022-07-25,1,0,1,0,1,0,1,0,1,0,428841.0,25.8,1131698.0,1948.0
광주광역시,2022-07-25,1,0,1,0,1,0,1,0,1,0,282145.5,26.7,556754.0,1106.0
대전광역시,2022-07-25,1,0,1,0,1,0,1,0,0,1,204102.5,27.2,541396.0,1251.0
울산광역시,2022-07-25,1,0,1,0,1,0,1,0,1,0,132051.5,25.0,410231.0,702.0
세종특별자치시,2022-07-25,1,0,1,0,1,0,1,0,1,0,73041.5,26.7,147414.0,232.0
경기도,2022-07-25,0,1,1,0,1,0,1,0,1,0,1690615.5,26.8,5231497.0,10903.0
강원도,2022-07-25,1,0,1,0,1,0,1,0,1,0,523729.5,27.2,550119.0,1066.0
충청북도,2022-07-25,1,0,1,0,1,0,1,0,1,0,297860.5,25.5,586620.0,1259.0
충청남도,2022-07-25,0,1,1,0,1,0,1,0,1,0,422751.0,26.0,756458.0,1401.0
전라북도,2022-07-25,1,0,1,0,1,0,1,0,1,0,379078.0,26.4,631831.0,1216.0
전라남도,2022-07-25,0,1,1,0,1,0,1,0,1,0,485362.5,26.8,622519.0,992.0
경상북도,2022-07-25,1,0,1,0,1,0,1,0,1,0,641095.0,25.1,828393.0,1771.0
경상남도,2022-07-25,0,1,1,0,1,0,1,0,1,0,432470.5,27.0,1150966.0,1947.0
제주특별자치도,2022-07-25,1,0,1,0,1,0,1,0,1,0,277172.0,26.9,259309.0,1207.0
서울특별시,2022-07-26,1,0,1,0,1,0,1,0,1,0,1588972.0,28.9,3891336.0,23107.0
부산광역시,2022-07-26,1,0,1,0,1,0,1,0,1,0,395538.5,25.7,1165446.0,6318.0
대구광역시,2022-07-26,1,0,1,0,1,0,1,0,1,0,421067.5,26.9,806559.0,3444.0
인천광역시,2022-07-26,1,0,1,0,1,0,1,0,1,0,430066.0,27.5,1137061.0,5363.0
광주광역시,2022-07-26,1,0,1,0,1,0,1,0,1,0,283143.0,27.3,559069.0,2315.0
대전광역시,2022-07-26,1,0,1,0,1,0,1,0,1,0,203780.5,28.4,544102.0,2706.0
울산광역시,2022-07-26,1,0,1,0,1,0,1,0,1,0,136073.0,24.6,412618.0,2393.0
세종특별자치시,2022-07-26,1,0,1,0,1,0,1,0,1,0,73993.5,27.7,148210.0,796.0
경기도,2022-07-26,0,1,1,0,1,0,1,0,1,0,1723414.0,27.2,5258766.0,27280.0
강원도,2022-07-26,1,0,1,0,1,0,1,0,1,0,522858.0,27.6,552596.0,2478.0
충청북도,2022-07-26,1,0,1,0,1,0,1,0,1,0,305014.5,25.8,589628.0,3008.0
충청남도,2022-07-26,0,1,1,0,1,0,1,0,1,0,429978.5,26.7,760656.0,4198.0
전라북도,2022-07-26,1,0,1,0,1,0,1,0,1,0,380310.0,27.4,634745.0,2915.0
전라남도,2022-07-26,0,1,1,0,1,0,1,0,1,0,492324.0,25.8,625059.0,2547.0
경상북도,2022-07-26,1,0,1,0,1,0,1,0,1,0,650237.0,24.3,831747.0,3355.0
경상남도,2022-07-26,0,1,1,0,1,0,1,0,1,0,439806.5,27.1,1156429.0,5463.0
제주특별자치도,2022-07-26,1,0,1,0,1,0,1,0,1,0,284497.5,27.6,260931.0,1624.0
서울특별시,2022-07-27,1,0,1,0,1,0,1,0,1,0,1627986.5,29.3,3911407.0,20083.0
부산광역시,2022-07-27,1,0,1,0,1,0,1,0,1,0,411064.5,26.2,1170733.0,5289.0
대구광역시,2022-07-27,1,0,1,0,1,0,1,0,1,0,428862.0,25.6,810435.0,3879.0
인천광역시,2022-07-27,1,0,1,0,1,0,1,0,1,0,444787.0,27.8,1142324.0,5314.0
광주광역시,2022-07-27,1,0,1,0,1,0,1,0,1,0,291305.0,27.3,561959.0,2890.0
대전광역시,2022-07-27,1,0,1,0,1,0,1,0,1,0,207105.5,27.6,546947.0,2845.0
울산광역시,2022-07-27,1,0,1,0,1,0,1,0,1,0,138512.5,24.8,415292.0,2674.0
